id,1,2,3,4,5,6,7,time,price,times
11299038,48,41,29,12,-13,-49,-102,1649730747,101,1
10878550,9,1,-10,-27,-53,-89,-142,1649730768,61,1
10796657,33,26,13,-3,-28,-64,-118,1649730768,85,1
11299038,48,41,29,11,-13,-49,-103,1649730747,101,1
9349179,27,20,7,-9,-34,-70,-124,1649730807,79,1
1581842,34,27,15,-2,-27,-63,-116,1649730798,87,1
10915329,3,-3,-15,-33,-58,-94,-147,1649730798,56,1
10878550,9,1,-10,-27,-52,-88,-141,1649730768,61,1
10796657,33,26,14,-3,-28,-64,-117,1649730768,85,1
10909423,29,22,9,-7,-32,-68,-121,1649730828,81,1
1581842,35,27,15,-1,-26,-62,-115,1649730798,87,1
11298836,91,83,71,54,29,-6,-59,1649730867,143,1
9349179,27,20,8,-8,-33,-70,-123,1649730807,79,1
11028057,10,2,-9,-26,-51,-87,-140,1649730918,62,1
11017760,10,2,-9,-26,-51,-87,-140,1649730957,62,1
11255257,55,48,36,19,-5,-42,-95,1649730948,107,1
11282455,54,47,35,18,-6,-43,-96,1649730987,106,1
11017760,10,3,-9,-26,-51,-87,-140,1649730957,62,1
11255257,56,48,36,19,-5,-41,-94,1649730948,108,1
5109669,42,35,23,6,-18,-54,-108,1649731017,94,1
11063727,31,23,11,-5,-30,-66,-119,1649731008,83,1
11209557,21,14,2,-14,-39,-75,-129,1649731047,73,1
6010235,1,-5,-18,-35,-60,-96,-149,1649731038,53,1
11063727,31,23,11,-5,-30,-66,-119,1649731008,82,1
11235389,30,23,11,-5,-30,-67,-120,1649731077,82,1
11209557,21,14,2,-15,-40,-76,-130,1649731047,73,1
6010235,1,-6,-18,-35,-60,-97,-150,1649731038,53,1
5109669,42,35,23,5,-19,-55,-109,1649731017,94,1
11063727,30,23,11,-6,-31,-67,-120,1649731008,82,1
11282455,54,47,34,17,-7,-43,-97,1649730987,106,1
11235389,30,23,10,-6,-31,-67,-121,1649731077,82,1
11280924,48,40,28,11,-13,-50,-103,1649731137,100,1
9768184,14,7,-5,-22,-47,-83,-137,1649731128,66,1
11280924,48,41,28,11,-13,-49,-102,1649731137,100,1
9768184,14,7,-4,-21,-46,-83,-136,1649731128,66,1
11209557,21,14,2,-14,-39,-76,-129,1649731047,73,1
10038338,81,74,61,44,19,-16,-69,1649731203,133,1
3200439,66,59,47,30,5,-31,-84,1649731188,118,1
1468841,81,74,61,44,19,-16,-69,1649731221,133,1
11272307,26,18,6,-10,-35,-71,-124,1649731209,77,1
3200439,66,59,47,29,5,-31,-84,1649731188,118,1
9013353,33,26,14,-2,-27,-64,-117,1649731287,85,1
9467241,3,-4,-16,-33,-58,-94,-147,1649731317,54,1
1468841,81,74,62,44,19,-16,-69,1649731221,133,1
9467241,2,-4,-16,-33,-58,-95,-148,1649731317,54,1
9013353,33,26,14,-3,-28,-64,-117,1649731287,85,1
11280064,34,26,14,-2,-27,-63,-115,1649731377,85,1
11241492,45,38,26,9,-15,-51,-104,1649731377,97,1
10533883,11,4,-7,-25,-50,-86,-139,1649731377,63,1
11281859,94,87,75,58,33,-2,-55,1649731407,146,1
10533883,11,4,-7,-24,-49,-85,-138,1649731377,63,1
11267169,31,24,12,-4,-29,-65,-119,1649731428,83,1
11267139,45,38,26,9,-15,-52,-105,1649731428,97,1
11281859,94,87,75,57,33,-3,-56,1649731407,146,1
11280064,33,26,14,-2,-27,-63,-117,1649731377,85,1
11241492,45,38,25,8,-16,-52,-105,1649731377,97,1
8295822,1,-5,-17,-35,-59,-96,-149,1649731467,53,1
11225617,33,25,13,-3,-28,-64,-117,1649731467,85,1
11282455,39,32,20,3,-21,-58,-111,1649731449,91,1
11281859,94,87,75,57,32,-3,-56,1649731407,146,1
8295822,1,-5,-17,-34,-59,-96,-149,1649731467,53,1
9840943,51,44,32,15,-9,-46,-99,1649731587,103,1
11177175,37,29,17,0,-24,-60,-114,1649731578,89,1
10476192,11,4,-8,-25,-50,-86,-139,1649731578,63,1
11296759,18,11,-1,-18,-43,-79,-132,1649731557,70,1
10115381,6,0,-12,-29,-54,-90,-144,1649731557,58,1
1973472,11,3,-8,-25,-50,-86,-139,1649731608,63,1
10559705,14,7,-5,-22,-47,-83,-136,1649731608,66,1
11177175,36,29,17,0,-24,-60,-113,1649731578,89,1
10115381,6,0,-12,-29,-54,-90,-144,1649731557,59,1
10427302,37,29,17,0,-24,-60,-113,1649731617,89,1
11177175,37,29,17,0,-24,-60,-113,1649731578,89,1
10476192,11,4,-7,-25,-50,-86,-139,1649731578,63,1
11125069,32,25,12,-4,-29,-65,-118,1649731677,84,1
11259618,62,55,43,26,1,-35,-88,1649731707,114,1
11125069,32,24,12,-4,-29,-66,-119,1649731677,84,1
11125069,32,24,12,-4,-29,-65,-118,1649731677,84,1
11259618,62,55,42,25,0,-35,-89,1649731707,114,1
8861250,48,41,29,12,-12,-49,-102,1649731827,100,1
8861250,48,41,28,11,-13,-49,-103,1649731827,100,1
8861250,48,41,29,11,-13,-49,-103,1649731827,100,1
10436190,11,4,-8,-25,-50,-86,-140,1649731908,63,1
10820490,27,20,7,-9,-34,-70,-123,1649731917,79,1
10436190,11,4,-7,-25,-50,-86,-139,1649731908,63,1
10587909,17,10,-2,-19,-44,-80,-133,1649731968,69,1
10468684,1,-6,-18,-35,-60,-96,-149,1649731947,53,1
10436190,11,4,-8,-25,-50,-86,-139,1649731908,63,1
8861250,48,41,29,11,-13,-49,-102,1649731827,100,1
11294888,3,-3,-15,-32,-57,-93,-147,1649731998,56,1
11268353,21,14,2,-15,-40,-76,-129,1649731998,73,1
11296015,43,35,23,6,-18,-54,-107,1649731977,95,1
11280932,47,40,28,11,-13,-49,-103,1649731977,100,1
10587909,17,9,-2,-19,-44,-81,-134,1649731968,69,1
10468684,1,-6,-18,-35,-61,-97,-150,1649731947,53,1
10820490,27,19,7,-9,-34,-71,-124,1649731917,79,1
10436190,11,4,-8,-25,-50,-87,-140,1649731908,63,1
11216220,54,47,34,17,-7,-43,-97,1649732028,106,1
11294888,3,-3,-15,-33,-58,-94,-148,1649731998,56,1
11268353,21,14,1,-15,-40,-77,-130,1649731998,73,1
11296015,43,35,23,6,-19,-55,-108,1649731977,95,1
11280932,47,40,28,11,-14,-50,-103,1649731977,100,1
11216220,54,46,34,17,-8,-44,-98,1649732028,106,1
10855928,10,2,-9,-26,-52,-88,-141,1649732157,62,1
11268515,17,9,-2,-19,-44,-81,-134,1649732148,69,1
10855928,9,2,-10,-27,-52,-89,-142,1649732157,62,1
10855928,10,2,-9,-26,-51,-88,-141,1649732157,62,1
11268515,17,9,-2,-20,-45,-81,-135,1649732148,69,1
10819586,19,11,0,-17,-43,-79,-132,1649732277,71,1
10819586,18,11,-1,-18,-43,-80,-133,1649732277,71,1
11077883,33,26,14,-3,-28,-64,-118,1649732388,86,1
8832449,30,23,10,-6,-31,-67,-121,1649732427,82,1
11293651,36,29,17,0,-25,-61,-115,1649732418,89,1
11077883,33,26,14,-3,-28,-64,-117,1649732388,86,1
11272304,69,62,49,32,7,-28,-82,1649732457,121,1
10050190,7,0,-12,-29,-54,-91,-144,1649732457,59,1
8832449,30,23,11,-5,-30,-67,-120,1649732427,82,1
11293651,37,29,17,0,-24,-60,-113,1649732418,89,1
10351879,16,8,-3,-20,-45,-82,-135,1649732508,68,1
11069325,19,11,0,-17,-42,-79,-132,1649732598,71,1
10189347,4,-3,-15,-32,-57,-94,-147,1649732577,56,1
11225617,42,35,23,5,-19,-55,-109,1649732637,94,1
10888696,7,0,-12,-29,-54,-91,-144,1649732637,59,1
11296233,32,24,12,-4,-29,-66,-119,1649732673,84,1
9888659,5,-1,-13,-31,-56,-92,-146,1649732712,58,1
10270853,5,-1,-14,-31,-56,-92,-146,1649732766,57,1
9888659,5,-1,-14,-31,-56,-92,-146,1649732712,57,1
11104219,45,38,26,8,-16,-52,-106,1649732778,97,1
9182438,13,5,-6,-23,-48,-85,-138,1649732769,65,1
11151519,35,27,15,-1,-26,-63,-116,1649732769,87,1
11236055,47,39,27,10,-14,-51,-104,1649732808,99,1
11151519,35,27,15,-1,-27,-63,-116,1649732769,87,1
11266480,105,97,85,68,43,6,-46,1649732838,157,1
11177166,36,29,17,0,-25,-61,-114,1649732838,89,1
11266480,105,97,85,67,42,6,-47,1649732838,157,1
5519713,2,-5,-17,-34,-59,-96,-149,1649732898,54,1
11003000,30,23,10,-6,-31,-67,-121,1649732943,82,1
11283848,50,42,30,13,-12,-48,-101,1649732937,102,1
11286584,90,83,70,53,28,-8,-61,1649732928,142,1
10338996,27,20,7,-9,-34,-70,-124,1649732988,79,1
534409,22,14,2,-14,-40,-76,-129,1649732967,74,1
11003000,30,23,11,-6,-31,-67,-120,1649732943,82,1
11283848,50,42,30,13,-11,-47,-100,1649732937,102,1
10467303,22,14,2,-14,-40,-76,-129,1649732997,74,1
534409,22,14,2,-15,-40,-76,-129,1649732967,74,1
11003000,30,23,10,-6,-31,-68,-121,1649732943,82,1
10467303,22,14,2,-14,-39,-75,-128,1649732997,74,1
10989685,19,11,0,-17,-42,-78,-131,1649733057,71,1
10467303,22,14,2,-14,-39,-76,-129,1649732997,74,1
10338996,27,20,8,-8,-33,-69,-123,1649732988,79,1
6003416,56,48,36,19,-5,-41,-94,1649733108,108,1
11199949,30,23,11,-5,-30,-66,-120,1649733087,82,1
11053700,37,30,17,0,-24,-60,-113,1649733138,89,1
11199949,30,23,11,-5,-30,-67,-120,1649733087,82,1
11294887,4,-3,-15,-32,-57,-93,-146,1649733207,56,1
11293526,41,34,22,4,-20,-56,-110,1649733207,94,1
11293526,42,34,22,5,-19,-55,-108,1649733207,94,1
11294887,3,-3,-15,-33,-58,-94,-148,1649733207,56,1
11276513,45,38,26,8,-16,-52,-106,1649733297,97,1
11293650,51,44,32,15,-9,-46,-99,1649733288,103,1
11294887,3,-3,-15,-33,-58,-94,-147,1649733207,56,1
8867359,37,29,17,0,-25,-61,-114,1649733327,89,1
8881652,4,-3,-15,-32,-57,-94,-147,1649733318,56,1
11276513,45,38,26,9,-16,-52,-106,1649733297,98,1
11293650,51,44,32,14,-10,-46,-100,1649733288,103,1
9872552,28,20,8,-9,-34,-70,-123,1649733348,80,1
11299030,45,38,26,8,-16,-52,-106,1649733384,98,1
9872552,27,20,8,-9,-34,-70,-123,1649733348,80,1
8867359,36,29,17,0,-25,-61,-114,1649733327,89,1
11036948,13,6,-6,-23,-48,-84,-138,1649733414,65,1
10425465,9,2,-9,-27,-52,-88,-142,1649733408,62,1
11235073,45,38,26,8,-16,-52,-106,1649733498,98,1
8893569,7,0,-12,-29,-54,-91,-144,1649733477,59,1
11235073,45,38,25,8,-16,-52,-106,1649733498,97,1
8893569,6,0,-12,-30,-55,-92,-145,1649733477,59,1
11235073,45,38,25,8,-16,-53,-107,1649733498,97,1
8893569,7,0,-12,-29,-55,-91,-144,1649733477,59,1
8504798,20,13,1,-16,-41,-77,-131,1649733567,73,1
11246504,66,59,46,29,4,-32,-85,1649733567,118,1
11237680,75,68,55,38,13,-23,-76,1649733567,127,1
9859808,36,29,16,0,-25,-62,-116,1649733597,89,1
11292905,96,88,76,59,34,-2,-55,1649733597,148,1
8504798,20,13,0,-16,-41,-78,-132,1649733567,73,1
11246504,66,58,46,29,3,-32,-86,1649733567,118,1
11237680,75,67,55,38,12,-23,-77,1649733567,127,1
11294011,22,15,3,-14,-39,-76,-129,1649733618,75,1
11292905,95,88,76,58,33,-3,-56,1649733597,148,1
11237680,75,67,55,38,13,-23,-76,1649733567,127,1
11294011,23,15,3,-13,-38,-75,-128,1649733618,75,1
11292905,96,88,76,58,33,-2,-56,1649733597,148,1
8479844,36,29,16,0,-25,-62,-116,1649733687,89,1
11293547,13,5,-6,-23,-48,-85,-138,1649733732,65,1
8479844,36,29,17,0,-25,-61,-115,1649733687,89,1
11234773,21,14,2,-15,-40,-77,-131,1649733738,74,1
11293547,12,5,-6,-24,-49,-86,-139,1649733732,65,1
9632721,23,16,3,-13,-38,-74,-128,1649733798,75,1
11100384,66,59,46,29,4,-32,-85,1649733798,118,1
10322080,30,23,11,-6,-31,-67,-121,1649733777,83,1
11291669,45,37,25,8,-16,-53,-106,1649733828,97,1
412844,36,29,17,0,-25,-61,-115,1649733807,89,1
2826730,9,2,-9,-27,-52,-88,-142,1649733807,62,1
626662,22,14,2,-14,-40,-76,-129,1649733804,74,1
11291669,45,37,25,7,-17,-53,-107,1649733828,97,1
412844,36,29,16,0,-25,-62,-116,1649733807,89,1
626662,21,14,2,-15,-40,-76,-129,1649733804,74,1
11291669,45,37,25,8,-17,-53,-107,1649733828,97,1
118730,7,0,-12,-30,-55,-92,-145,1649733939,59,1
6994928,12,5,-6,-24,-49,-86,-139,1649733927,65,1
11254485,48,41,29,11,-13,-49,-103,1649733927,101,1
8134398,10,3,-8,-26,-51,-87,-141,1649733957,63,1
118730,7,0,-12,-29,-54,-91,-144,1649733939,59,1
6994928,13,5,-6,-23,-48,-85,-138,1649733927,65,1
9502607,66,59,46,29,4,-32,-86,1649733978,118,1
6780084,6,0,-13,-30,-55,-92,-146,1649733978,59,1
8134398,10,3,-9,-26,-51,-88,-142,1649733957,63,1
6853154,8,1,-11,-28,-54,-90,-144,1649734017,60,1
11241503,43,36,23,6,-18,-54,-108,1649734017,95,1
11086806,31,23,11,-5,-31,-67,-120,1649734017,83,1
11165285,42,35,22,5,-19,-56,-110,1649734008,95,1
11299485,50,42,30,13,-12,-48,-102,1649734038,102,1
11227628,7,0,-12,-30,-55,-92,-145,1649734038,59,1
6853154,8,1,-11,-28,-53,-90,-144,1649734017,60,1
11241503,43,36,23,6,-19,-55,-109,1649734017,95,1
11086806,30,23,11,-6,-31,-68,-121,1649734017,83,1
11288418,66,59,46,29,4,-32,-86,1649734077,118,1
10987276,42,35,22,5,-19,-56,-110,1649734077,95,1
10953859,30,23,11,-6,-31,-68,-121,1649734077,83,1
11195189,19,11,0,-17,-42,-79,-132,1649734068,71,1
11234780,21,14,2,-15,-40,-77,-130,1649734098,74,1
11288418,66,59,46,29,4,-31,-85,1649734077,118,1
10987276,42,35,23,6,-19,-55,-108,1649734077,95,1
10953859,31,23,11,-5,-31,-67,-120,1649734077,83,1
8865639,11,4,-8,-25,-50,-87,-141,1649734137,63,1
11290636,54,46,34,16,-8,-45,-98,1649734128,106,1
11221341,38,31,19,1,-23,-60,-113,1649734128,91,1
11234780,22,14,2,-14,-39,-76,-129,1649734098,74,1
400309,36,29,17,0,-25,-61,-114,1649734167,89,1
11299029,49,42,30,12,-12,-48,-102,1649734167,101,1
11258356,60,53,41,23,-1,-37,-91,1649734158,112,1
8865639,11,4,-8,-25,-50,-86,-140,1649734137,63,1
11180255,36,29,17,0,-25,-61,-114,1649734206,89,1
10722150,11,4,-8,-25,-50,-86,-140,1649734197,63,1
11180224,22,14,2,-14,-39,-76,-129,1649734191,74,1
10990888,7,0,-12,-29,-54,-91,-144,1649734218,59,1
11299487,47,39,27,10,-14,-51,-104,1649734287,99,1
9388876,10,3,-9,-26,-51,-87,-141,1649734278,62,1
11296230,47,39,27,10,-14,-51,-104,1649734308,99,1
11011809,23,15,3,-13,-38,-75,-128,1649734308,75,1
7037637,7,0,-12,-29,-54,-90,-143,1649734338,59,1
11296230,47,40,27,10,-14,-50,-103,1649734308,99,1
11011809,23,15,3,-13,-38,-74,-127,1649734308,75,1
7037637,7,0,-12,-29,-54,-91,-144,1649734338,59,1
11222516,23,16,3,-13,-38,-74,-128,1649734407,75,1
11006228,22,14,2,-14,-40,-76,-129,1649734398,74,1
11006228,22,14,2,-14,-39,-75,-128,1649734398,74,1
132187,393,386,373,356,331,295,242,1649734470,445,1
11222516,23,16,4,-13,-37,-74,-127,1649734407,75,1
132187,393,386,374,357,332,296,243,1649734470,446,1
11206191,9,1,-10,-27,-52,-88,-141,1649734548,61,1
10917852,41,34,21,4,-20,-56,-109,1649734587,93,1
11293547,33,25,13,-3,-28,-64,-117,1649734578,85,1
11243044,2,-4,-16,-33,-58,-95,-148,1649734578,54,1
10964994,8,1,-10,-27,-52,-89,-142,1649734578,60,1
11206191,8,1,-10,-27,-52,-88,-142,1649734548,61,1
10917852,41,33,21,4,-20,-57,-110,1649734587,93,1
11293547,33,25,13,-3,-29,-65,-118,1649734578,85,1
11243044,2,-4,-16,-33,-58,-94,-148,1649734578,54,1
10964994,8,1,-10,-27,-52,-88,-142,1649734578,60,1
11226296,28,20,8,-8,-33,-69,-122,1649734647,80,1
11292067,245,238,225,208,183,147,94,1649734638,297,1
11226296,28,20,8,-8,-33,-70,-123,1649734647,80,1
11160863,28,21,8,-8,-33,-69,-122,1649734728,80,1
11226296,28,21,8,-8,-33,-69,-122,1649734647,80,1
3334378,245,238,226,208,183,147,94,1649734737,297,1
11296253,260,252,240,223,198,162,109,1649734737,312,1
3334378,245,238,225,208,183,147,94,1649734737,297,1
11296253,259,252,239,222,197,161,107,1649734737,311,1
11160863,28,20,8,-8,-33,-70,-123,1649734728,80,1
11296253,259,252,240,223,198,162,108,1649734737,311,1
10911000,4,-2,-15,-32,-57,-93,-146,1649734827,56,1
3334378,245,238,225,208,183,147,93,1649734737,297,1
11160429,22,14,2,-14,-39,-76,-129,1649734968,74,1
11298142,55,47,35,18,-7,-43,-96,1649734998,107,1
11298142,55,47,35,18,-6,-42,-95,1649734998,107,1
11160429,22,15,2,-14,-39,-75,-128,1649734968,74,1
10190357,13,6,-6,-23,-48,-84,-137,1649735076,65,1
11036694,67,59,47,30,5,-31,-84,1649735118,119,1
6526160,7,0,-12,-29,-54,-91,-144,1649735148,59,1
11036694,67,59,47,30,5,-30,-83,1649735118,119,1
8997760,34,27,14,-2,-27,-63,-116,1649735178,86,1
10057294,13,5,-6,-23,-49,-85,-138,1649735268,65,1
10984407,10,3,-9,-26,-51,-87,-140,1649735298,62,1
11241521,58,50,38,21,-3,-39,-92,1649735277,110,1
11280926,47,40,27,10,-14,-50,-103,1649735328,99,1
11263144,34,26,14,-2,-27,-63,-116,1649735328,86,1
11263144,34,26,14,-2,-28,-64,-117,1649735328,86,1
9394963,34,26,14,-2,-28,-64,-117,1649735397,86,1
11173241,63,56,43,26,1,-34,-87,1649735457,115,1
9394963,33,26,14,-3,-28,-64,-117,1649735397,86,1
11173241,63,55,43,26,1,-35,-88,1649735457,115,1
11116249,39,32,20,2,-22,-58,-112,1649735577,92,1
10856447,83,75,63,46,21,-15,-68,1649735517,135,1
11200199,37,29,17,0,-24,-61,-114,1649735598,90,1
11116249,39,32,19,2,-22,-59,-112,1649735577,92,1
11019318,18,11,0,-18,-43,-79,-133,1649735748,71,1
11288168,105,97,85,68,43,6,-46,1649735868,157,1
11280909,46,39,26,9,-15,-52,-105,1649735907,99,1
11297527,33,26,13,-3,-28,-65,-118,1649735937,86,1
11280909,46,39,26,9,-15,-51,-105,1649735907,99,1
11288168,105,97,85,68,43,6,-46,1649735868,158,1
11035007,27,20,8,-9,-34,-70,-124,1649735958,80,1
11280909,46,39,27,9,-15,-51,-105,1649735907,99,1
5999774,1,-6,-18,-35,-61,-97,-150,1649735928,53,1
11035007,27,20,7,-9,-34,-71,-125,1649735958,80,1
11297527,33,26,13,-3,-28,-64,-118,1649735937,86,1
9615200,18,11,0,-18,-43,-80,-133,1649736048,71,1
10607026,5,-1,-13,-31,-56,-93,-146,1649736048,58,1
11293644,86,79,66,49,24,-12,-66,1649736078,139,1
10928182,3,-3,-16,-33,-58,-95,-149,1649736072,56,1
10607026,5,-1,-14,-31,-56,-93,-146,1649736048,58,1
9615200,18,11,-1,-18,-43,-80,-133,1649736048,71,1
10696957,30,23,10,-6,-31,-68,-122,1649736117,83,1
7080558,10,3,-9,-26,-51,-88,-142,1649736198,63,1
11298777,41,33,21,4,-21,-57,-111,1649736228,94,1
7080558,10,2,-9,-26,-52,-88,-142,1649736198,63,1
11253788,37,29,17,0,-25,-61,-115,1649736258,90,1
11253788,37,29,17,0,-25,-62,-116,1649736258,90,1
11275779,35,27,15,-2,-27,-64,-118,1649736378,88,1
1527251,15,7,-4,-22,-47,-84,-138,1649736417,68,1
11264002,841,833,821,803,778,742,688,1649736468,894,1
10812880,6,0,-13,-30,-55,-92,-146,1649736465,59,1
1527251,15,8,-4,-21,-46,-83,-137,1649736417,68,1
11199243,6,0,-13,-30,-55,-92,-146,1649736507,59,1
11264002,840,833,820,803,778,741,688,1649736468,893,1
11264002,840,833,821,803,778,741,688,1649736468,893,1
9769378,12,5,-7,-24,-49,-86,-140,1649736588,65,1
11207365,6,0,-13,-30,-55,-92,-146,1649736657,59,1
6213478,18,11,-1,-18,-43,-80,-134,1649736678,71,1
11130483,31,24,11,-5,-30,-67,-121,1649736678,84,1
6213478,18,10,-1,-19,-44,-81,-135,1649736678,71,1
11130483,31,24,11,-5,-31,-68,-122,1649736678,84,1
11207365,6,-1,-13,-30,-56,-93,-147,1649736657,59,1
11120257,19,12,0,-17,-43,-80,-134,1649736747,72,1
11120257,19,12,0,-17,-42,-79,-133,1649736747,72,1
3767916,36,28,16,0,-26,-62,-116,1649736807,89,1
11295200,6,-1,-13,-30,-55,-92,-146,1649736828,59,1
11295200,6,0,-13,-30,-55,-92,-146,1649736828,59,1
11164237,41,33,21,4,-21,-57,-111,1649736888,94,1
1227105,65,58,46,28,3,-33,-86,1649736918,119,1
7505212,44,37,25,7,-17,-54,-108,1649736957,98,1
10997018,6,-1,-13,-31,-56,-93,-147,1649736957,59,1
11284737,36,28,16,-1,-26,-63,-117,1649736948,89,1
1227105,65,58,45,28,3,-33,-87,1649736918,119,1
7505212,45,37,25,7,-17,-54,-108,1649736957,98,1
9929222,143,136,123,106,81,44,-9,1649737017,196,1
10824141,61,54,41,24,0,-37,-91,1649737038,114,1
10775365,9,2,-10,-27,-52,-89,-143,1649737038,62,1
748483,21,13,1,-16,-41,-78,-132,1649737077,74,1
10824141,61,54,41,24,-1,-38,-92,1649737038,114,1
10775365,9,1,-10,-28,-53,-90,-144,1649737038,62,1
9929222,143,136,124,106,81,44,-8,1649737017,196,1
9711447,12,5,-7,-24,-49,-86,-140,1649737098,65,1
748483,21,14,1,-15,-41,-78,-132,1649737077,74,1
10270853,8,0,-11,-29,-54,-90,-144,1649737158,61,1
11188977,33,26,13,-3,-28,-65,-119,1649737197,86,1
10665113,11,3,-8,-26,-51,-87,-141,1649737197,64,1
10665113,10,3,-8,-26,-51,-88,-141,1649737197,64,1
11284327,63,56,43,26,1,-35,-89,1649737248,116,1
2020589,21,14,1,-15,-40,-77,-131,1649737287,74,1
10578907,25,18,5,-11,-36,-73,-127,1649737287,78,1
6197629,9,2,-10,-27,-52,-89,-143,1649737278,62,1
11169964,16,9,-3,-20,-45,-82,-136,1649737317,69,1
2020589,21,14,2,-15,-40,-76,-130,1649737287,74,1
10578907,25,18,6,-11,-36,-72,-125,1649737287,78,1
11284327,63,55,43,26,1,-35,-89,1649737248,116,1
10658245,12,5,-7,-24,-49,-86,-140,1649737353,65,1
11169964,16,9,-2,-20,-45,-81,-134,1649737317,69,1
9023036,9,2,-10,-27,-52,-88,-142,1649737368,62,1
8473245,6,0,-13,-30,-55,-92,-146,1649737398,59,1
9023036,9,2,-10,-27,-52,-89,-143,1649737368,62,1
1954731,6,-1,-13,-30,-56,-92,-146,1649737437,59,1
1954731,6,-1,-13,-31,-56,-93,-147,1649737437,59,1
11299490,40,33,20,3,-22,-58,-112,1649737488,94,1
1954731,6,-1,-13,-30,-55,-92,-146,1649737437,59,1
5469873,153,145,133,115,90,53,0,1649737527,206,1
10319806,9,2,-10,-27,-52,-89,-143,1649737518,62,1
9469120,38,30,18,1,-24,-60,-114,1649737509,91,1
11299490,40,33,21,3,-21,-58,-112,1649737488,94,1
11241487,41,33,21,3,-21,-58,-111,1649737548,94,1
5469873,153,145,133,116,90,54,0,1649737527,206,1
9469120,38,30,18,0,-24,-61,-114,1649737509,91,1
8232023,3,-3,-16,-33,-58,-95,-149,1649737587,56,1
10993170,12,5,-7,-24,-49,-86,-140,1649737587,65,1
11205853,45,37,25,7,-17,-54,-108,1649737647,98,1
8232023,3,-4,-16,-34,-59,-96,-150,1649737587,56,1
11205853,45,38,25,8,-17,-53,-107,1649737647,98,1
9436028,125,118,106,88,63,26,-27,1649737698,179,1
11205853,45,37,25,8,-17,-53,-107,1649737647,98,1
10062796,4,-2,-15,-32,-57,-94,-147,1649737731,58,1
9436028,126,118,106,89,63,27,-26,1649737698,179,1
10062796,4,-3,-15,-33,-58,-95,-150,1649737731,58,1
9436028,126,118,106,88,63,26,-27,1649737698,179,1
11299121,33,26,13,-3,-29,-66,-120,1649737797,87,1
10062796,4,-2,-15,-33,-58,-95,-150,1649737731,58,1
7281890,6,-1,-13,-31,-56,-93,-148,1649737827,59,1
11218893,45,38,25,8,-17,-54,-108,1649737818,99,1
11299121,33,26,13,-3,-28,-65,-119,1649737797,87,1
609812,8,1,-11,-28,-54,-91,-145,1649737848,62,1
11214879,49,41,29,11,-14,-51,-105,1649737878,102,1
11123836,101,94,81,64,38,1,-52,1649737908,155,1
11214879,48,41,28,11,-14,-51,-105,1649737878,102,1
9533176,11,4,-8,-25,-51,-88,-142,1649737977,65,1
11296354,22,14,2,-15,-41,-78,-133,1649737998,76,1
11281596,125,117,105,87,62,24,-30,1649737998,179,1
9533176,11,3,-8,-26,-52,-89,-144,1649737977,65,1
6409387,15,7,-5,-22,-48,-85,-140,1649738040,68,1
11281596,125,118,105,87,62,24,-29,1649737998,179,1
9533176,11,4,-8,-26,-51,-89,-143,1649737977,65,1
11247554,42,35,22,5,-20,-58,-112,1649738058,96,1
11296354,22,15,2,-15,-40,-77,-132,1649737998,76,1
11281596,125,118,105,88,62,25,-28,1649737998,179,1
9766740,3,-4,-17,-34,-60,-97,-152,1649738088,56,1
11247554,42,35,22,5,-20,-57,-112,1649738058,96,1
9766740,3,-4,-16,-34,-59,-96,-151,1649738088,56,1
11241488,48,41,28,11,-14,-51,-106,1649738157,102,1
11299012,64,57,44,26,1,-35,-90,1649738238,118,1
11299012,64,57,44,27,1,-35,-90,1649738238,118,1
7244699,7,0,-12,-29,-55,-92,-146,1649738337,61,1
150580,9,1,-10,-28,-53,-91,-145,1649738328,62,1
11194872,6,-1,-13,-31,-56,-94,-148,1649738322,59,1
1831591,27,20,7,-9,-35,-72,-126,1649738367,80,1
150580,9,1,-10,-28,-53,-90,-145,1649738328,62,1
11194872,6,-1,-13,-31,-56,-93,-148,1649738322,59,1
1831591,27,19,7,-10,-35,-72,-127,1649738367,80,1
7244699,8,0,-11,-29,-54,-91,-145,1649738337,61,1
150580,9,2,-10,-27,-53,-90,-144,1649738328,62,1
3249729,15,7,-5,-22,-48,-85,-140,1649738508,68,1
11241496,48,41,28,10,-14,-51,-106,1649738547,102,1
3249729,15,7,-4,-22,-48,-85,-140,1649738508,69,1
11241496,48,41,28,11,-14,-51,-106,1649738547,102,1
3249729,15,8,-4,-22,-47,-84,-139,1649738508,69,1
11012524,10,3,-9,-27,-52,-89,-144,1649738598,64,1
11241496,48,40,28,10,-15,-52,-107,1649738547,102,1
9594912,13,5,-6,-24,-50,-87,-142,1649738628,67,1
11270919,122,115,102,85,59,22,-31,1649738628,176,1
11012524,10,2,-9,-27,-53,-90,-145,1649738598,64,1
11241496,48,40,28,10,-14,-51,-106,1649738547,101,1
10740048,14,6,-6,-23,-49,-86,-141,1649738658,67,1
11270919,122,115,102,84,59,21,-32,1649738628,176,1
10996964,33,25,13,-4,-29,-66,-121,1649738688,86,1
10740048,14,6,-5,-23,-49,-86,-140,1649738658,67,1
8762558,36,28,15,-1,-27,-64,-119,1649738757,89,1
10996964,33,25,12,-4,-30,-67,-122,1649738688,86,1
3849379,21,13,0,-16,-42,-79,-134,1649738808,74,1
6254199,6,-1,-14,-31,-57,-94,-149,1649738787,59,1
