8084397,0,50,Aquatic,eyes-clear,ears-innocent-lamb,mouth-risky-fish,horn-cactus,back-balloon,tail-koi,1651212053
5135342,0,100,Aquatic,eyes-gero,ears-seaslug,mouth-lam,horn-anemone,back-anemone,tail-nimo,1651212053
9866484,5,100,Bug,eyes-neo,ears-tassels,mouth-pincer,horn-parasite,back-sandal,tail-fish-snack,1651212050
7854757,0,83,Aquatic,eyes-clear,ears-tassels,mouth-risky-fish,horn-oranda,back-sponge,tail-nimo,1651212032
4679197,2,100,Aquatic,eyes-telescope,ears-gill,mouth-lam,horn-clamshell,back-sponge,tail-navaga,1651212032
7293101,2,83,Reptile,eyes-nerdy,ears-swirl,mouth-tiny-turtle,horn-scaly-spoon,back-tri-spikes,tail-iguana,1651212023
10984865,0,83,Aquatic,eyes-clear,ears-inkling,mouth-goda,horn-anemone,back-anemone,tail-nimo,1651211990
7465565,2,83,Plant,eyes-blossom,ears-rosa,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,1651211987
2452684,2,66,Bird,eyes-mavis,ears-peace-maker,mouth-peace-maker,horn-unko,back-pigeon-post,tail-nut-cracker,1651211978
10777826,4,0,Dusk,eyes-gero,ears-tiny-fan,mouth-tiny-turtle,horn-kestrel,back-green-thorns,tail-hot-butt,1651211972
4873205,4,100,Aquatic,eyes-clear,ears-nimo,mouth-piranha,horn-anemone,back-anemone,tail-nimo,1651211969
6349612,4,100,Plant,eyes-papi,ears-lotus,mouth-serious,horn-rose-bud,back-pumpkin,tail-carrot,1651211966
4349123,1,100,Aquatic,eyes-gero,ears-inkling,mouth-risky-fish,horn-shoal-star,back-goldfish,tail-koi,1651211954
10927953,3,100,Bug,eyes-bookworm,ears-leaf-bug,mouth-pincer,horn-parasite,back-sandal,tail-fish-snack,1651211954
10969744,4,66,Reptile,eyes-nerdy,ears-owl,mouth-tiny-turtle,horn-scaly-spoon,back-indian-star,tail-tiny-dino,1651211951
10241459,2,100,Bird,eyes-mavis,ears-owl,mouth-peace-maker,horn-eggshell,back-pigeon-post,tail-post-fight,1651211945
6888726,0,50,Aquatic,eyes-nerdy,ears-inkling,mouth-kotaro,horn-cuckoo,back-blue-moon,tail-koi,1651211921
893068,3,100,Beast,eyes-chubby,ears-nyan,mouth-nut-cracker,horn-imp,back-ronin,tail-nut-cracker,1651211912
5165915,4,66,Plant,eyes-confused,ears-tiny-fan,mouth-serious,horn-leaf-bug,back-watering-can,tail-yam,1651211909
9491535,1,83,Bird,eyes-mavis,ears-pink-cheek,mouth-peace-maker,horn-eggshell,back-kingfisher,tail-thorny-caterpillar,1651211885
11307036,0,66,Reptile,eyes-gero,ears-tassels,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,1651212242
7886540,0,66,Aquatic,eyes-chubby,ears-inkling,mouth-doubletalk,horn-oranda,back-goldfish,tail-koi,1651212224
6913191,5,83,Bird,eyes-mavis,ears-owl,mouth-little-owl,horn-eggshell,back-pigeon-post,tail-hare,1651212200
7854497,0,100,Aquatic,eyes-clear,ears-inkling,mouth-risky-fish,horn-oranda,back-sponge,tail-nimo,1651212188
4549200,3,83,Plant,eyes-papi,ears-clover,mouth-serious,horn-scaly-spear,back-pumpkin,tail-carrot,1651212185
10778129,2,0,Mech,eyes-mavis,ears-gill,mouth-axie-kiss,horn-cuckoo,back-hero,tail-hare,1651212185
4758152,2,100,Aquatic,eyes-telescope,ears-inkling,mouth-risky-fish,horn-shoal-star,back-goldfish,tail-nimo,1651212182
7341643,0,83,Plant,eyes-confused,ears-hollow,mouth-serious,horn-leaf-bug,back-pumpkin,tail-hot-butt,1651212152
10710497,0,83,Aquatic,eyes-gero,ears-inkling,mouth-pincer,horn-anemone,back-anemone,tail-nimo,1651212122
11276183,0,0,Dusk,eyes-nerdy,ears-hollow,mouth-goda,horn-beech,back-sandal,tail-gerbil,1651212119
10658552,3,100,Bug,eyes-bookworm,ears-larva,mouth-pincer,horn-parasite,back-sandal,tail-fish-snack,1651212110
8281287,4,83,Reptile,eyes-gecko,ears-friezard,mouth-toothless-bite,horn-cerastes,back-garish-worm,tail-grass-snake,1651212104
7860399,4,83,Plant,eyes-confused,ears-clover,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,1651212074
8745854,0,0,Dusk,eyes-little-owl,ears-larva,mouth-catfish,horn-kestrel,back-tri-spikes,tail-thorny-caterpillar,1651212068
6296100,4,66,Plant,eyes-papi,ears-lotus,mouth-serious,horn-leaf-bug,back-garish-worm,tail-yam,1651212068
5504906,0,83,Plant,eyes-confused,ears-hollow,mouth-serious,horn-cactus,back-sponge,tail-carrot,1651212068
10652178,0,83,Bird,eyes-neo,ears-curly,mouth-doubletalk,horn-eggshell,back-pigeon-post,tail-swallow,1651212068
8084397,0,50,Aquatic,eyes-clear,ears-innocent-lamb,mouth-risky-fish,horn-cactus,back-balloon,tail-koi,1651212053
5135342,0,100,Aquatic,eyes-gero,ears-seaslug,mouth-lam,horn-anemone,back-anemone,tail-nimo,1651212053
9866484,5,100,Bug,eyes-neo,ears-tassels,mouth-pincer,horn-parasite,back-sandal,tail-fish-snack,1651212050
10953414,2,0,Dusk,eyes-tricky,ears-zen,mouth-risky-fish,horn-scaly-spoon,back-indian-star,tail-tiny-dino,1651212425
9207122,0,100,Aquatic,eyes-gero,ears-nimo,mouth-lam,horn-anemone,back-anemone,tail-nimo,1651212422
7516335,2,83,Plant,eyes-papi,ears-hollow,mouth-herbivore,horn-leaf-bug,back-pumpkin,tail-carrot,1651212422
7369530,3,0,Dusk,eyes-topaz,ears-curly,mouth-tiny-turtle,horn-lagging,back-snail-shell,tail-thorny-caterpillar,1651212419
11267645,2,0,Mech,eyes-telescope,ears-small-frill,mouth-nut-cracker,horn-arco,back-balloon,tail-nut-cracker,1651212419
8703093,3,0,Dusk,eyes-clear,ears-small-frill,mouth-tiny-turtle,horn-incisor,back-tri-spikes,tail-thorny-caterpillar,1651212416
2152817,2,33,Plant,eyes-little-owl,ears-leafy,mouth-zigzag,horn-scaly-spear,back-cupid,tail-nimo,1651212404
5326783,2,100,Aquatic,eyes-gero,ears-inkling,mouth-lam,horn-anemone,back-anemone,tail-nimo,1651212401
11223699,2,66,Reptile,eyes-robin,ears-innocent-lamb,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,1651212401
11198449,2,83,Aquatic,eyes-gero,ears-gill,mouth-zigzag,horn-oranda,back-blue-moon,tail-shrimp,1651212398
5650796,2,66,Plant,eyes-scar,ears-lotus,mouth-square-teeth,horn-bamboo-shoot,back-pumpkin,tail-carrot,1651212383
356576,3,66,Plant,eyes-kotaro?,ears-nut-cracker,mouth-serious,horn-cactus,back-pumpkin,tail-carrot,1651212383
8244896,5,100,Bird,eyes-mavis,ears-peace-maker,mouth-doubletalk,horn-kestrel,back-kingfisher,tail-post-fight,1651212374
10681033,3,0,Dusk,eyes-kotaro?,ears-beetle-spike,mouth-cute-bunny,horn-antenna,back-bone-sail,tail-nimo,1651212374
854964,3,66,Aquatic,eyes-tricky,ears-nyan,mouth-catfish,horn-shoal-star,back-goldfish,tail-navaga,1651212356
5892463,2,100,Plant,eyes-blossom,ears-leafy,mouth-serious,horn-cactus,back-pumpkin,tail-carrot,1651212347
9247714,4,50,Reptile,eyes-nerdy,ears-curly,mouth-toothless-bite,horn-cerastes,back-garish-worm,tail-grass-snake,1651212341
11288576,0,50,Bug,eyes-robin,ears-sakura,mouth-kotaro,horn-parasite,back-spiky-wing,tail-fish-snack,1651212338
50187,4,0,Beast,eyes-sleepless,ears-small-frill,mouth-silence-whisper,horn-strawberry-shortcake,back-pumpkin,tail-the-last-one,1651212329
6253691,3,100,Plant,eyes-papi,ears-hollow,mouth-zigzag,horn-rose-bud,back-pumpkin,tail-carrot,1651212326
8472472,3,50,Plant,eyes-cucumber-slice,ears-inkling,mouth-serious,horn-leaf-bug,back-garish-worm,tail-yam,1651212614
5024309,1,100,Plant,eyes-papi,ears-hollow,mouth-serious,horn-rose-bud,back-pumpkin,tail-carrot,1651212611
4346380,2,83,Beast,eyes-scar,ears-puppy,mouth-nut-cracker,horn-imp,back-ronin,tail-hare,1651212611
10971761,0,83,Bird,eyes-mavis,ears-curly,mouth-toothless-bite,horn-eggshell,back-pigeon-post,tail-post-fight,1651212599
6850958,4,0,Dusk,eyes-nerdy,ears-hollow,mouth-tiny-turtle,horn-incisor,back-tri-spikes,tail-thorny-caterpillar,1651212593
1256007,4,100,Beast,eyes-chubby,ears-nut-cracker,mouth-nut-cracker,horn-imp,back-ronin,tail-nut-cracker,1651212593
10350622,0,100,Aquatic,eyes-gero,ears-seaslug,mouth-lam,horn-anemone,back-anemone,tail-nimo,1651212581
3802738,0,66,Aquatic,eyes-clear,ears-ear-breathing,mouth-piranha,horn-scaly-spear,back-goldfish,tail-nimo,1651212578
8892215,0,0,Dusk,eyes-clear,ears-bubblemaker,mouth-tiny-turtle,horn-lagging,back-snail-shell,tail-thorny-caterpillar,1651212566
5802092,0,83,Plant,eyes-papi,ears-leafy,mouth-confident,horn-beech,back-pumpkin,tail-hot-butt,1651212566
11280395,0,66,Reptile,eyes-nerdy,ears-leaf-bug,mouth-toothless-bite,horn-scaly-spoon,back-indian-star,tail-tiny-dino,1651212566
10485401,0,0,Dusk,eyes-clear,ears-nut-cracker,mouth-tiny-turtle,horn-wing-horn,back-garish-worm,tail-grass-snake,1651212554
2634083,3,100,Plant,eyes-papi,ears-clover,mouth-serious,horn-cactus,back-pumpkin,tail-carrot,1651212551
8622363,4,100,Bird,eyes-mavis,ears-peace-maker,mouth-little-owl,horn-eggshell,back-kingfisher,tail-post-fight,1651212545
6491368,0,0,Mech,eyes-zeal,ears-nut-cracker,mouth-nut-cracker,horn-trump,back-ronin,tail-nut-cracker,1651212515
2301498,4,100,Plant,eyes-confused,ears-sakura,mouth-serious,horn-rose-bud,back-pumpkin,tail-carrot,1651212509
5954686,3,0,Mech,eyes-chubby,ears-nut-cracker,mouth-nut-cracker,horn-imp,back-timber,tail-nut-cracker,1651212503
3650735,1,83,Aquatic,eyes-clear,ears-inkling,mouth-risky-fish,horn-shoal-star,back-goldfish,tail-iguana,1651212500
10575032,2,100,Plant,eyes-papi,ears-rosa,mouth-zigzag,horn-cactus,back-bidens,tail-hot-butt,1651212500
10983782,2,33,Reptile,eyes-blossom,ears-sakura,mouth-toothless-bite,horn-cerastes,back-garish-worm,tail-koi,1651212497
668513,2,83,Aquatic,eyes-robin,ears-nimo,mouth-lam,horn-babylonia,back-goldfish,tail-nimo,1651212791
11294443,0,66,Aquatic,eyes-gero,ears-tiny-fan,mouth-piranha,horn-cuckoo,back-blue-moon,tail-nut-cracker,1651212779
11020810,3,0,Mech,eyes-little-owl,ears-gill,mouth-nut-cracker,horn-arco,back-balloon,tail-nut-cracker,1651212776
9756321,3,0,Dusk,eyes-blossom,ears-seaslug,mouth-toothless-bite,horn-cerastes,back-garish-worm,tail-grass-snake,1651212773
11311053,3,0,Mech,eyes-gero,ears-curly,mouth-toothless-bite,horn-dual-blade,back-risky-beast,tail-twin-tail,1651212764
6035478,3,100,Aquatic,eyes-sleepless,ears-inkling,mouth-piranha,horn-oranda,back-goldfish,tail-nimo,1651212752
8138666,0,100,Bird,eyes-mavis,ears-early-bird,mouth-doubletalk,horn-eggshell,back-pigeon-post,tail-post-fight,1651212746
11293003,0,50,Aquatic,eyes-tricky,ears-risky-bird,mouth-piranha,horn-scaly-spear,back-goldfish,tail-koi,1651212746
5370079,3,100,Plant,eyes-confused,ears-lotus,mouth-serious,horn-cactus,back-pumpkin,tail-carrot,1651212743
518281,4,100,Beast,eyes-chubby,ears-nyan,mouth-goda,horn-imp,back-ronin,tail-cottontail,1651212728
9077610,3,0,Dusk,eyes-telescope,ears-curved-spine,mouth-tiny-turtle,horn-wing-horn,back-garish-worm,tail-grass-snake,1651212725
6303143,4,100,Aquatic,eyes-clear,ears-bubblemaker,mouth-risky-fish,horn-babylonia,back-perch,tail-koi,1651212725
5729960,0,100,Aquatic,eyes-telescope,ears-inkling,mouth-risky-fish,horn-shoal-star,back-goldfish,tail-navaga,1651212725
