6858510,0,83,Plant,eyes-papi,ears-pogona,mouth-serious,horn-cactus,back-pumpkin,tail-carrot,1650592214
3091799,3,83,Reptile,eyes-tricky,ears-friezard,mouth-risky-fish,horn-scaly-spoon,back-red-ear,tail-snake-jar,1650592214
5545645,0,16,Reptile,eyes-telescope,ears-bubblemaker,mouth-tiny-turtle,horn-lagging,back-perch,tail-thorny-caterpillar,1650592196
150008,3,16,Plant,eyes-papi,ears-inkling,mouth-square-teeth,horn-eggshell,back-cupid,tail-the-last-one,1650592196
11261335,1,66,Plant,eyes-papi,ears-lotus,mouth-goda,horn-beech,back-sandal,tail-cattail,1650592196
1867940,3,33,Beast,eyes-topaz,ears-curly,mouth-nut-cracker,horn-bamboo-shoot,back-risky-beast,tail-fish-snack,1650592181
9496940,3,83,Plant,eyes-papi,ears-curved-spine,mouth-serious,horn-cactus,back-pumpkin,tail-carrot,1650592169
5907352,3,83,Aquatic,eyes-gero,ears-tassels,mouth-lam,horn-shoal-star,back-goldfish,tail-shrimp,1650592160
4790774,0,66,Beast,eyes-zeal,ears-zen,mouth-nut-cracker,horn-eggshell,back-spiky-wing,tail-nut-cracker,1650592160
338691,4,83,Aquatic,eyes-clear,ears-bubblemaker,mouth-risky-fish,horn-bamboo-shoot,back-goldfish,tail-navaga,1650592160
4828190,0,83,Beast,eyes-chubby,ears-nyan,mouth-lam,horn-imp,back-ronin,tail-nut-cracker,1650592130
10682795,0,33,Aquatic,eyes-clear,ears-owl,mouth-lam,horn-pocky,back-balloon,tail-swallow,1650592130
8878098,0,50,Aquatic,eyes-clear,ears-curly,mouth-risky-fish,horn-unko,back-goldfish,tail-the-last-one,1650592127
6829552,5,100,Aquatic,eyes-sleepless,ears-bubblemaker,mouth-risky-fish,horn-oranda,back-perch,tail-nimo,1650592127
5259909,0,66,Beast,eyes-little-owl,ears-nut-cracker,mouth-silence-whisper,horn-imp,back-ronin,tail-rice,1650592127
2132019,2,50,Aquatic,eyes-tricky,ears-leafy,mouth-risky-fish,horn-lagging,back-goldfish,tail-navaga,1650592106
9822725,0,0,Dusk,eyes-puppy,ears-lotus,mouth-mosquito,horn-wing-horn,back-kingfisher,tail-grass-snake,1650592097
7230435,4,83,Plant,eyes-confused,ears-lotus,mouth-serious,horn-leaf-bug,back-bidens,tail-yam,1650592097
2499964,1,16,Plant,eyes-chubby,ears-innocent-lamb,mouth-zigzag,horn-arco,back-spiky-wing,tail-fish-snack,1650592097
11015737,0,0,Dusk,eyes-sleepless,ears-gill,mouth-confident,horn-wing-horn,back-garish-worm,tail-grass-snake,1650592097
2476492,2,66,Plant,eyes-confused,ears-leaf-bug,mouth-zigzag,horn-leaf-bug,back-pumpkin,tail-yam,1650592394
11201090,0,33,Aquatic,eyes-sleepless,ears-pink-cheek,mouth-herbivore,horn-arco,back-scarab,tail-nimo,1650592394
5142913,0,66,Reptile,eyes-gecko,ears-small-frill,mouth-tiny-turtle,horn-incisor,back-anemone,tail-thorny-caterpillar,1650592391
4585660,0,83,Plant,eyes-blossom,ears-pogona,mouth-serious,horn-beech,back-pumpkin,tail-carrot,1650592391
3099619,3,16,Beast,eyes-scar,ears-tiny-fan,mouth-goda,horn-incisor,back-cupid,tail-yam,1650592391
10766078,0,83,Bug,eyes-kotaro?,ears-nut-cracker,mouth-pincer,horn-parasite,back-garish-worm,tail-fish-snack,1650592391
10751706,1,0,Dusk,eyes-mavis,ears-seaslug,mouth-goda,horn-anemone,back-anemone,tail-hare,1650592391
10600430,0,83,Bug,eyes-neo,ears-ear-breathing,mouth-pincer,horn-parasite,back-tri-feather,tail-fish-snack,1650592391
8517200,1,66,Plant,eyes-papi,ears-pogona,mouth-serious,horn-wing-horn,back-watering-can,tail-yam,1650592382
11252929,2,100,Reptile,eyes-scar,ears-pogona,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,1650592379
8349757,4,100,Aquatic,eyes-telescope,ears-nimo,mouth-risky-fish,horn-oranda,back-perch,tail-nimo,1650592367
6974678,3,100,Aquatic,eyes-telescope,ears-gill,mouth-piranha,horn-anemone,back-goldfish,tail-koi,1650592367
9896154,0,83,Plant,eyes-blossom,ears-sakura,mouth-serious,horn-cactus,back-pumpkin,tail-koi,1650592361
7135014,0,0,Aquatic,eyes-little-peas,ears-friezard,mouth-tiny-turtle,horn-lagging,back-ronin,tail-thorny-caterpillar,1650592361
679142,3,50,Plant,eyes-lucas,ears-zen,mouth-silence-whisper,horn-beech,back-snail-shell,tail-carrot,1650592361
