7428754,3,16,Reptile,eyes-clear,ears-tiny-fan,mouth-tiny-turtle,horn-lagging,back-snail-shell,tail-thorny-caterpillar,1650248240
9798224,3,66,Aquatic,eyes-gero,ears-sidebarb,mouth-piranha,horn-clamshell,back-garish-worm,tail-shrimp,1650248228
7624183,0,66,Bug,eyes-bookworm,ears-tassels,mouth-pincer,horn-parasite,back-blue-moon,tail-carrot,1650248228
6570464,0,66,Plant,eyes-confused,ears-belieber,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,1650248228
10245688,3,83,Plant,eyes-confused,ears-clover,mouth-zigzag,horn-pocky,back-bidens,tail-hot-butt,1650248228
11285679,0,83,Bird,eyes-lucas,ears-curly,mouth-peace-maker,horn-eggshell,back-balloon,tail-hare,1650248216
1119151,2,50,Plant,eyes-robin,ears-risky-bird,mouth-serious,horn-lagging,back-pumpkin,tail-yam,1650248216
7446833,3,100,Plant,eyes-papi,ears-lotus,mouth-serious,horn-cactus,back-pumpkin,tail-carrot,1650248204
6696454,0,66,Plant,eyes-papi,ears-small-frill,mouth-serious,horn-arco,back-pumpkin,tail-carrot,1650248204
4027784,3,100,Beast,eyes-zeal,ears-belieber,mouth-nut-cracker,horn-dual-blade,back-risky-beast,tail-cottontail,1650248195
1902209,1,66,Bug,eyes-scar,ears-tassels,mouth-mosquito,horn-pliers,back-snail-shell,tail-hot-butt,1650248195
10636632,5,0,Dusk,eyes-clear,ears-bubblemaker,mouth-cute-bunny,horn-antenna,back-scarab,tail-gravel-ant,1650248195
8562823,4,0,Dusk,eyes-mavis,ears-bubblemaker,mouth-tiny-turtle,horn-lagging,back-snail-shell,tail-thorny-caterpillar,1650248183
6158150,4,100,Aquatic,eyes-gero,ears-nimo,mouth-risky-fish,horn-anemone,back-anemone,tail-nimo,1650248183
4740006,2,66,Plant,eyes-papi,ears-friezard,mouth-serious,horn-cactus,back-shiitake,tail-gerbil,1650248183
1225221,3,50,Beast,eyes-little-owl,ears-nyan,mouth-nut-cracker,horn-wing-horn,back-ronin,tail-snake-jar,1650248183
11253042,3,66,Aquatic,eyes-gero,ears-inkling,mouth-risky-fish,horn-arco,back-risky-beast,tail-nimo,1650248183
10740748,2,100,Plant,eyes-cucumber-slice,ears-clover,mouth-zigzag,horn-cactus,back-bidens,tail-hatsune,1650248183
7555168,1,83,Plant,eyes-confused,ears-hollow,mouth-serious,horn-cactus,back-pumpkin,tail-feather-fan,1650248171
3347080,4,100,Beast,eyes-chubby,ears-nut-cracker,mouth-nut-cracker,horn-imp,back-ronin,tail-nut-cracker,1650248171
4895272,3,100,Beast,eyes-chubby,ears-nyan,mouth-nut-cracker,horn-imp,back-ronin,tail-nut-cracker,1650248402
9752036,0,100,Bird,eyes-robin,ears-pink-cheek,mouth-doubletalk,horn-eggshell,back-pigeon-post,tail-post-fight,1650248396
8843577,4,50,Aquatic,eyes-clear,ears-seaslug,mouth-cute-bunny,horn-dual-blade,back-sandal,tail-nimo,1650248393
7764928,0,0,Dusk,eyes-little-owl,ears-bubblemaker,mouth-tiny-turtle,horn-lagging,back-red-ear,tail-thorny-caterpillar,1650248393
323648,3,100,Bird,eyes-mavis,ears-early-bird,mouth-little-owl,horn-kestrel,back-cupid,tail-the-last-one,1650248393
302059,5,100,Aquatic,eyes-clear,ears-inkling,mouth-risky-fish,horn-shoal-star,back-goldfish,tail-nimo,1650248393
5988365,0,83,Aquatic,eyes-clear,ears-bubblemaker,mouth-risky-fish,horn-little-branch,back-goldfish,tail-koi,1650248381
4913618,3,100,Plant,eyes-papi,ears-hollow,mouth-serious,horn-cactus,back-pumpkin,tail-yam,1650248381
11300652,0,50,Plant,eyes-confused,ears-friezard,mouth-mosquito,horn-cactus,back-bidens,tail-gravel-ant,1650248375
5456412,2,100,Beast,eyes-chubby,ears-nut-cracker,mouth-confident,horn-imp,back-ronin,tail-nut-cracker,1650248369
6347105,5,0,Dusk,eyes-clear,ears-peace-maker,mouth-tiny-turtle,horn-lagging,back-snail-shell,tail-thorny-caterpillar,1650248360
4927689,0,100,Plant,eyes-papi,ears-leafy,mouth-serious,horn-strawberry-shortcake,back-pumpkin,tail-cattail,1650248360
11272556,0,0,Mech,eyes-mavis,ears-gill,mouth-toothless-bite,horn-dual-blade,back-furball,tail-twin-tail,1650248360
7508650,3,50,Reptile,eyes-clear,ears-owl,mouth-tiny-turtle,horn-incisor,back-tri-spikes,tail-thorny-caterpillar,1650248348
3623951,2,66,Aquatic,eyes-clear,ears-inkling,mouth-square-teeth,horn-oranda,back-spiky-wing,tail-koi,1650248348
3181255,3,100,Plant,eyes-papi,ears-lotus,mouth-serious,horn-cactus,back-pumpkin,tail-carrot,1650248348
10753433,0,83,Plant,eyes-papi,ears-clover,mouth-serious,horn-leaf-bug,back-pumpkin,tail-hot-butt,1650248348
11211655,3,50,Plant,eyes-tricky,ears-clover,mouth-goda,horn-beech,back-sandal,tail-cattail,1650248339
4946514,4,100,Aquatic,eyes-clear,ears-inkling,mouth-risky-fish,horn-shoal-star,back-goldfish,tail-nimo,1650248336
10507618,0,100,Plant,eyes-cucumber-slice,ears-sakura,mouth-serious,horn-cactus,back-bidens,tail-hot-butt,1650248336
8418347,4,100,Aquatic,eyes-telescope,ears-bubblemaker,mouth-risky-fish,horn-shoal-star,back-goldfish,tail-nimo,1650248579
5297478,3,50,Plant,eyes-papi,ears-pogona,mouth-cute-bunny,horn-leaf-bug,back-pumpkin,tail-carrot,1650248579
11300305,0,0,Mech,eyes-telescope,ears-owl,mouth-toothless-bite,horn-dual-blade,back-furball,tail-twin-tail,1650248579
11271289,0,66,Reptile,eyes-nerdy,ears-leafy,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,1650248579
10024260,0,66,Plant,eyes-papi,ears-nyan,mouth-zigzag,horn-pliers,back-bidens,tail-hot-butt,1650248579
4481584,3,100,Aquatic,eyes-clear,ears-inkling,mouth-lam,horn-shoal-star,back-goldfish,tail-ranchu,1650248576
2643477,3,100,Aquatic,eyes-clear,ears-inkling,mouth-piranha,horn-shoal-star,back-goldfish,tail-nimo,1650248567
9058106,2,83,Plant,eyes-papi,ears-hollow,mouth-serious,horn-leaf-bug,back-pumpkin,tail-carrot,1650248558
5332702,2,100,Plant,eyes-papi,ears-clover,mouth-serious,horn-rose-bud,back-pumpkin,tail-carrot,1650248558
4507622,2,83,Plant,eyes-confused,ears-nut-cracker,mouth-serious,horn-cactus,back-pumpkin,tail-carrot,1650248549
8470730,0,100,Aquatic,eyes-gero,ears-nimo,mouth-lam,horn-anemone,back-anemone,tail-nimo,1650248546
