5944508,3,100,Aquatic,eyes-telescope,ears-nimo,mouth-risky-fish,horn-shoal-star,back-goldfish,tail-nimo,1651045259
9251618,2,33,Reptile,eyes-mavis,ears-hollow,mouth-toothless-bite,horn-cerastes,back-hero,tail-carrot,1651045238
5391765,3,100,Aquatic,eyes-clear,ears-nimo,mouth-risky-fish,horn-shoal-star,back-goldfish,tail-nimo,1651045238
11283804,4,66,Bug,eyes-tricky,ears-larva,mouth-cute-bunny,horn-caterpillars,back-snail-shell,tail-cottontail,1651045238
7615502,3,50,Reptile,eyes-clear,ears-bubblemaker,mouth-tiny-turtle,horn-incisor,back-tri-spikes,tail-thorny-caterpillar,1651045223
9494900,0,100,Aquatic,eyes-gero,ears-inkling,mouth-lam,horn-anemone,back-anemone,tail-nimo,1651045214
9098873,3,100,Bug,eyes-kotaro?,ears-leaf-bug,mouth-pincer,horn-parasite,back-garish-worm,tail-gravel-ant,1651045208
11303980,0,0,Dusk,eyes-topaz,ears-ear-breathing,mouth-piranha,horn-scaly-spear,back-sandal,tail-cattail,1651045208
10522424,0,83,Plant,eyes-blossom,ears-owl,mouth-zigzag,horn-cactus,back-bidens,tail-hot-butt,1651045205
6452184,0,100,Aquatic,eyes-gero,ears-nimo,mouth-catfish,horn-anemone,back-anemone,tail-nimo,1651045193
6405423,3,83,Reptile,eyes-mavis,ears-swirl,mouth-tiny-turtle,horn-incisor,back-tri-spikes,tail-tiny-dino,1651045193
5839394,0,50,Aquatic,eyes-clear,ears-bubblemaker,mouth-risky-fish,horn-kestrel,back-bone-sail,tail-feather-fan,1651045175
4573907,3,100,Aquatic,eyes-telescope,ears-bubblemaker,mouth-risky-fish,horn-oranda,back-goldfish,tail-koi,1651045175
2933811,4,83,Aquatic,eyes-clear,ears-nimo,mouth-risky-fish,horn-oranda,back-goldfish,tail-gravel-ant,1651045175
8449955,5,0,Dusk,eyes-gecko,ears-ear-breathing,mouth-tiny-turtle,horn-cuckoo,back-croc,tail-tiny-dino,1651045172
6540890,3,100,Bird,eyes-mavis,ears-owl,mouth-peace-maker,horn-eggshell,back-pigeon-post,tail-post-fight,1651045160
3338115,1,33,Bird,eyes-puppy,ears-tiny-fan,mouth-risky-fish,horn-teal-shell,back-pigeon-post,tail-swallow,1651045160
5582091,0,83,Beast,eyes-chubby,ears-nut-cracker,mouth-catfish,horn-imp,back-ronin,tail-nut-cracker,1651045142
11296258,6,0,Dusk,eyes-bookworm,ears-friezard,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,1651045142
3784295,2,66,Beast,eyes-chubby,ears-nut-cracker,mouth-nut-cracker,horn-strawberry-shortcake,back-ronin,tail-navaga,1651045139
7869990,0,66,Aquatic,eyes-little-owl,ears-inkling,mouth-risky-fish,horn-shoal-star,back-goldfish,tail-yam,1651045454
4065279,4,100,Aquatic,eyes-clear,ears-bubblemaker,mouth-risky-fish,horn-shoal-star,back-goldfish,tail-navaga,1651045445
4587732,3,83,Plant,eyes-papi,ears-beetle-spike,mouth-serious,horn-cactus,back-pumpkin,tail-carrot,1651045439
348601,1,16,Plant,eyes-kotaro?,ears-hollow,mouth-nut-cracker,horn-arco,back-buzz-buzz,tail-swallow,1651045436
2651665,1,100,Bird,eyes-mavis,ears-early-bird,mouth-little-owl,horn-trump,back-raven,tail-granmas-fan,1651045436
814209,2,100,Bird,eyes-mavis,ears-early-bird,mouth-little-owl,horn-eggshell,back-pigeon-post,tail-post-fight,1651045424
6050320,2,0,Dusk,eyes-cucumber-slice,ears-curved-spine,mouth-herbivore,horn-trump,back-bidens,tail-carrot,1651045424
1890526,3,100,Beast,eyes-zeal,ears-belieber,mouth-nut-cracker,horn-dual-blade,back-risky-beast,tail-nut-cracker,1651045424
11283793,3,50,Bug,eyes-tricky,ears-inkling,mouth-mosquito,horn-parasite,back-snail-shell,tail-snake-jar,1651045424
