6490756,3,0,Dusk,eyes-telescope,ears-bubblemaker,mouth-tiny-turtle,horn-lagging,back-snail-shell,tail-thorny-caterpillar,1650940306
8519159,0,100,Plant,eyes-papi,ears-lotus,mouth-serious,horn-cactus,back-watering-can,tail-hot-butt,1650940294
4342532,2,66,Plant,eyes-confused,ears-hollow,mouth-goda,horn-trump,back-pumpkin,tail-yam,1650940294
10228068,3,0,Dusk,eyes-sleepless,ears-curved-spine,mouth-tiny-turtle,horn-incisor,back-tri-spikes,tail-thorny-caterpillar,1650940294
4304641,0,100,Beast,eyes-zeal,ears-belieber,mouth-nut-cracker,horn-imp,back-ronin,tail-hare,1650940291
3253242,3,100,Beast,eyes-chubby,ears-belieber,mouth-confident,horn-imp,back-ronin,tail-cottontail,1650940291
1804544,2,100,Beast,eyes-chubby,ears-nut-cracker,mouth-nut-cracker,horn-imp,back-ronin,tail-nut-cracker,1650940291
5884534,4,0,Dusk,eyes-clear,ears-ear-breathing,mouth-tiny-turtle,horn-incisor,back-tri-spikes,tail-thorny-caterpillar,1650940279
2349726,0,50,Beast,eyes-kotaro?,ears-puppy,mouth-nut-cracker,horn-imp,back-sandal,tail-carrot,1650940279
11029694,3,100,Plant,eyes-papi,ears-hollow,mouth-zigzag,horn-cactus,back-watering-can,tail-cattail,1650940264
8656002,4,83,Plant,eyes-papi,ears-hollow,mouth-serious,horn-cactus,back-buzz-buzz,tail-hot-butt,1650940261
9374438,0,0,Dusk,eyes-clear,ears-bubblemaker,mouth-tiny-turtle,horn-lagging,back-snail-shell,tail-thorny-caterpillar,1650940258
8187274,0,83,Beast,eyes-zeal,ears-risky-bird,mouth-nut-cracker,horn-imp,back-furball,tail-nut-cracker,1650940258
7801012,0,100,Plant,eyes-confused,ears-rosa,mouth-serious,horn-cactus,back-pumpkin,tail-hot-butt,1650940246
1725769,3,66,Aquatic,eyes-clear,ears-inkling,mouth-risky-fish,horn-feather-spear,back-kingfisher,tail-koi,1650940246
11308556,4,100,Bird,eyes-mavis,ears-pink-cheek,mouth-peace-maker,horn-eggshell,back-tri-feather,tail-the-last-one,1650940246
11307564,0,83,Reptile,eyes-scar,ears-curved-spine,mouth-catfish,horn-scaly-spoon,back-indian-star,tail-tiny-dino,1650940246
9015045,3,0,Dusk,eyes-mavis,ears-seaslug,mouth-tiny-turtle,horn-lagging,back-snail-shell,tail-thorny-caterpillar,1650940240
9772905,2,0,Dusk,eyes-clear,ears-seaslug,mouth-tiny-turtle,horn-bumpy,back-bone-sail,tail-grass-snake,1650940228
7063664,2,83,Aquatic,eyes-clear,ears-small-frill,mouth-piranha,horn-shoal-star,back-goldfish,tail-koi,1650940228
7868280,3,0,Dusk,eyes-mavis,ears-bubblemaker,mouth-tiny-turtle,horn-lagging,back-snail-shell,tail-thorny-caterpillar,1650940480
9252826,2,100,Plant,eyes-papi,ears-hollow,mouth-serious,horn-cactus,back-pumpkin,tail-carrot,1650940477
9728460,0,100,Aquatic,eyes-gero,ears-inkling,mouth-lam,horn-anemone,back-anemone,tail-nimo,1650940474
9621617,0,0,Dusk,eyes-topaz,ears-curved-spine,mouth-toothless-bite,horn-bumpy,back-furball,tail-grass-snake,1650940459
6620792,0,83,Bird,eyes-gero,ears-early-bird,mouth-little-owl,horn-eggshell,back-pigeon-post,tail-swallow,1650940456
10968943,0,0,Mech,eyes-little-owl,ears-peace-maker,mouth-confident,horn-arco,back-hero,tail-hare,1650940456
9521423,2,0,Dusk,eyes-telescope,ears-hollow,mouth-tiny-turtle,horn-lagging,back-snail-shell,tail-thorny-caterpillar,1650940450
3497000,3,66,Plant,eyes-cucumber-slice,ears-gill,mouth-serious,horn-leaf-bug,back-pumpkin,tail-carrot,1650940444
2598883,3,66,Aquatic,eyes-sleepless,ears-inkling,mouth-toothless-bite,horn-incisor,back-goldfish,tail-koi,1650940444
7680686,0,0,Dusk,eyes-little-owl,ears-bubblemaker,mouth-tiny-turtle,horn-lagging,back-snail-shell,tail-thorny-caterpillar,1650940441
9528045,2,0,Dusk,eyes-bookworm,ears-earwing,mouth-tiny-turtle,horn-lagging,back-snail-shell,tail-thorny-caterpillar,1650940438
9991825,0,66,Aquatic,eyes-gero,ears-nimo,mouth-goda,horn-trump,back-anemone,tail-nimo,1650940426
9204588,3,0,Dusk,eyes-clear,ears-bubblemaker,mouth-tiny-turtle,horn-lagging,back-snail-shell,tail-thorny-caterpillar,1650940426
7467219,0,100,Aquatic,eyes-clear,ears-inkling,mouth-risky-fish,horn-oranda,back-sponge,tail-nimo,1650940426
5403786,5,100,Reptile,eyes-scar,ears-friezard,mouth-tiny-turtle,horn-cerastes,back-red-ear,tail-tiny-dino,1650940426
9563020,0,100,Aquatic,eyes-gero,ears-inkling,mouth-lam,horn-anemone,back-anemone,tail-nimo,1650940423
8955873,0,83,Plant,eyes-confused,ears-clover,mouth-serious,horn-leaf-bug,back-turnip,tail-carrot,1650940423
5165438,4,83,Plant,eyes-confused,ears-hollow,mouth-serious,horn-leaf-bug,back-pumpkin,tail-carrot,1650940423
5852879,4,83,Aquatic,eyes-clear,ears-gill,mouth-cute-bunny,horn-shoal-star,back-goldfish,tail-nimo,1650940411
11179579,0,0,Mech,eyes-gero,ears-inkling,mouth-razor-bite,horn-arco,back-furball,tail-twin-tail,1650940411
9954481,0,83,Bird,eyes-mavis,ears-early-bird,mouth-little-owl,horn-eggshell,back-pigeon-post,tail-hare,1650940687
720869,3,100,Plant,eyes-cucumber-slice,ears-lotus,mouth-serious,horn-cactus,back-pumpkin,tail-carrot,1650940684
10011265,0,66,Aquatic,eyes-gero,ears-nimo,mouth-goda,horn-anemone,back-anemone,tail-the-last-one,1650940675
5291150,2,100,Aquatic,eyes-sleepless,ears-nimo,mouth-piranha,horn-oranda,back-goldfish,tail-navaga,1650940672
5135261,0,100,Aquatic,eyes-gero,ears-nimo,mouth-lam,horn-anemone,back-anemone,tail-nimo,1650940672
8194983,4,100,Plant,eyes-papi,ears-leafy,mouth-serious,horn-cactus,back-pumpkin,tail-carrot,1650940663
9835431,5,100,Bug,eyes-neo,ears-larva,mouth-pincer,horn-parasite,back-buzz-buzz,tail-fish-snack,1650940660
1217063,1,66,Plant,eyes-papi,ears-gill,mouth-serious,horn-rose-bud,back-sandal,tail-carrot,1650940660
6402402,4,100,Plant,eyes-papi,ears-hollow,mouth-serious,horn-cactus,back-pumpkin,tail-carrot,1650940648
313064,4,100,Bird,eyes-mavis,ears-peace-maker,mouth-little-owl,horn-eggshell,back-pigeon-post,tail-post-fight,1650940648
8140277,3,100,Bird,eyes-mavis,ears-owl,mouth-little-owl,horn-eggshell,back-pigeon-post,tail-post-fight,1650940642
