
9222092,3,66,Aquatic,eyes-nerdy,ears-nimo,mouth-goda,horn-anemone,back-anemone,tail-nimo,1650298364
9183906,3,66,Bird,eyes-mavis,ears-belieber,mouth-little-owl,horn-eggshell,back-pigeon-post,tail-hare,1650298364
5106435,3,83,Plant,eyes-confused,ears-hollow,mouth-serious,horn-cactus,back-perch,tail-carrot,1650298364
2896583,0,100,Aquatic,eyes-clear,ears-inkling,mouth-risky-fish,horn-shoal-star,back-goldfish,tail-nimo,1650298364
2514164,0,33,Plant,eyes-nerdy,ears-peace-maker,mouth-peace-maker,horn-lagging,back-pumpkin,tail-carrot,1650298364
10877653,0,33,Reptile,eyes-zeal,ears-rosa,mouth-tiny-turtle,horn-scaly-spear,back-cupid,tail-nimo,1650298364
8790693,0,83,Plant,eyes-papi,ears-rosa,mouth-serious,horn-leaf-bug,back-pumpkin,tail-carrot,1650298352
7136737,5,66,Bird,eyes-mavis,ears-seaslug,mouth-little-owl,horn-eggshell,back-pigeon-post,tail-hare,1650298352
5652160,4,100,Aquatic,eyes-clear,ears-inkling,mouth-risky-fish,horn-oranda,back-goldfish,tail-nimo,1650298352
3391578,0,100,Beast,eyes-zeal,ears-nyan,mouth-axie-kiss,horn-dual-blade,back-jaguar,tail-rice,1650298352
11302662,3,66,Aquatic,eyes-clear,ears-tiny-fan,mouth-piranha,horn-arco,back-scarab,tail-nimo,1650298352
11298920,0,0,Mech,eyes-mavis,ears-curly,mouth-toothless-bite,horn-dual-blade,back-furball,tail-twin-tail,1650298352
6099293,0,16,Reptile,eyes-telescope,ears-belieber,mouth-tiny-turtle,horn-lagging,back-watering-can,tail-thorny-caterpillar,1650298346
4685701,3,100,Aquatic,eyes-clear,ears-bubblemaker,mouth-risky-fish,horn-oranda,back-goldfish,tail-nimo,1650298340
5540906,2,83,Aquatic,eyes-gero,ears-bubblemaker,mouth-risky-fish,horn-oranda,back-mint,tail-nimo,1650298331
11299554,2,100,Reptile,eyes-scar,ears-friezard,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,1650298331
11206684,0,0,Dusk,eyes-papi,ears-friezard,mouth-goda,horn-eggshell,back-sandal,tail-cattail,1650298331
11075655,2,0,Mech,eyes-mavis,ears-risky-bird,mouth-axie-kiss,horn-arco,back-hero,tail-hare,1650298331
8961885,0,83,Plant,eyes-papi,ears-lotus,mouth-serious,horn-leaf-bug,back-bidens,tail-carrot,1650298319
8792618,0,83,Plant,eyes-cucumber-slice,ears-rosa,mouth-serious,horn-leaf-bug,back-pumpkin,tail-carrot,1650298319
3219065,1,33,Plant,eyes-nerdy,ears-early-bird,mouth-herbivore,horn-pocky,back-bidens,tail-grass-snake,1650298529
