6858510,-34,-41,-53,-70,-95,-131,-185,1650592214,18
3091799,-34,-41,-53,-70,-95,-131,-184,1650592214,17
5545645,-35,-42,-55,-72,-97,-133,-186,1650592196,16
150008,-36,-44,-56,-73,-98,-134,-187,1650592196,15
11261335,68,61,48,31,6,-29,-82,1650592196,120
1867940,-35,-43,-55,-72,-97,-133,-186,1650592181,16
9496940,-37,-44,-56,-73,-98,-135,-188,1650592169,15
5907352,-28,-35,-47,-64,-89,-126,-179,1650592160,24
4790774,-31,-38,-50,-67,-92,-129,-182,1650592160,21
338691,-35,-43,-55,-72,-97,-132,-185,1650592160,16
4828190,-33,-40,-52,-70,-95,-131,-185,1650592130,19
10682795,-12,-19,-31,-49,-74,-110,-164,1650592130,40
8878098,-34,-41,-54,-71,-96,-132,-186,1650592127,18
6829552,-31,-38,-51,-68,-93,-129,-182,1650592127,20
5259909,-4,-11,-24,-41,-66,-102,-156,1650592127,47
2132019,-36,-44,-56,-73,-98,-134,-187,1650592106,15
9822725,-19,-26,-38,-55,-80,-117,-170,1650592097,33
7230435,-19,-26,-38,-55,-80,-117,-170,1650592097,33
2499964,-30,-37,-49,-66,-91,-127,-180,1650592097,22
11015737,-34,-41,-54,-71,-96,-132,-186,1650592097,18
2476492,-28,-35,-47,-64,-89,-126,-179,1650592394,24
11201090,-13,-20,-33,-50,-75,-111,-165,1650592394,39
5142913,-35,-43,-55,-72,-97,-133,-186,1650592391,16
4585660,-34,-41,-54,-71,-96,-132,-185,1650592391,17
3099619,-35,-42,-55,-72,-97,-133,-187,1650592391,17
10766078,-19,-26,-38,-55,-80,-117,-170,1650592391,33
10751706,-30,-37,-49,-66,-92,-128,-181,1650592391,22
10600430,-28,-35,-48,-65,-90,-126,-180,1650592391,24
8517200,-35,-42,-54,-72,-96,-133,-186,1650592382,16
11252929,49,42,29,12,-12,-48,-102,1650592379,102
8349757,-35,-42,-54,-71,-96,-132,-186,1650592367,17
6974678,-35,-43,-55,-72,-97,-134,-187,1650592367,16
9896154,-35,-42,-54,-71,-96,-133,-186,1650592361,17
7135014,-29,-37,-49,-66,-91,-127,-180,1650592361,22
679142,-31,-38,-50,-67,-92,-129,-182,1650592361,21
6211713,-37,-44,-56,-73,-98,-135,-188,1650592361,15
3716070,-35,-42,-54,-71,-96,-133,-186,1650592346,17
11212053,31,24,12,-4,-29,-66,-119,1650592346,84
9798351,-16,-24,-36,-53,-78,-114,-167,1650592328,35
6378918,-34,-41,-53,-70,-95,-132,-185,1650592325,18
9886475,-23,-31,-43,-60,-85,-122,-175,1650592577,28
9644058,-31,-38,-50,-67,-92,-128,-181,1650592577,21
6542532,-35,-42,-55,-72,-97,-133,-187,1650592577,17
2452737,-37,-44,-56,-73,-98,-135,-188,1650592577,15
11296627,74,67,55,37,12,-23,-77,1650592559,127
863893,-35,-42,-55,-72,-97,-133,-187,1650592556,17
7160020,-35,-43,-55,-72,-97,-134,-187,1650592547,16
6490442,-33,-40,-53,-70,-95,-131,-185,1650592544,18
2145249,-35,-42,-54,-72,-96,-133,-186,1650592544,16
6365737,-36,-44,-56,-73,-98,-135,-188,1650592526,15
7416409,-35,-42,-54,-72,-96,-133,-186,1650592523,16
6053512,-27,-34,-46,-63,-88,-124,-177,1650592514,25
4770832,-33,-40,-53,-70,-95,-131,-185,1650592511,19
11249060,70,63,51,33,8,-27,-81,1650592511,123
7868251,-32,-39,-51,-69,-94,-130,-184,1650592508,20
5940641,-36,-43,-56,-73,-98,-134,-188,1650592499,16
7843807,-36,-43,-55,-72,-97,-133,-186,1650592493,16
444449,-34,-41,-53,-70,-95,-132,-185,1650592493,18
3979963,-31,-38,-50,-67,-92,-129,-182,1650592493,21
11101330,48,40,28,11,-13,-49,-102,1650592493,100
11240061,54,46,34,17,-7,-43,-96,1650592766,106
8662255,-33,-41,-53,-70,-95,-132,-185,1650592757,18
632843,-35,-42,-54,-71,-96,-132,-186,1650592757,17
5913924,-34,-41,-53,-70,-95,-132,-185,1650592757,18
5784120,-37,-44,-57,-74,-99,-135,-189,1650592757,15
7438100,-19,-26,-38,-55,-80,-117,-170,1650592754,33
6435837,-35,-42,-54,-72,-97,-133,-186,1650592754,17
6420086,-34,-41,-54,-71,-96,-132,-186,1650592754,18
1810144,-23,-30,-42,-59,-84,-120,-173,1650592751,29
8519055,-35,-42,-54,-71,-96,-133,-186,1650592742,17
6737266,-32,-40,-52,-69,-94,-130,-183,1650592742,19
