7613478,-36,-43,-56,-73,-99,-136,-190,1650387083,17
1307257,-35,-42,-55,-73,-98,-136,-190,1650387083,18
5988971,-32,-40,-52,-70,-96,-133,-187,1650387080,20
10890331,12,5,-7,-24,-50,-87,-141,1650387080,66
10293212,-27,-34,-47,-64,-90,-127,-182,1650387080,26
1700935,-35,-42,-55,-72,-98,-135,-189,1650387068,18
1614897,-36,-44,-56,-74,-99,-136,-191,1650387068,17
4358550,-22,-30,-42,-60,-85,-122,-177,1650387065,31
6955387,-29,-36,-49,-66,-92,-129,-183,1650387059,24
1192245,-35,-42,-55,-72,-98,-135,-189,1650387050,18
11272382,53,45,33,15,-9,-46,-101,1650387047,107
10978196,62,55,42,25,0,-37,-92,1650387047,116
6957228,-31,-39,-51,-69,-95,-132,-187,1650387032,22
9682706,-13,-21,-33,-51,-77,-114,-169,1650387029,40
6361097,-30,-38,-50,-68,-93,-130,-185,1650387029,23
3051369,-32,-39,-52,-69,-95,-132,-186,1650387029,21
1418613,-22,-30,-42,-60,-85,-122,-177,1650387029,31
668778,-16,-24,-36,-54,-80,-117,-172,1650387026,37
7599656,-24,-32,-44,-62,-88,-125,-180,1650387014,29
9835081,-35,-42,-55,-73,-98,-136,-190,1650387008,18
10579319,-9,-16,-29,-46,-72,-109,-163,1650387275,44
9295655,-34,-42,-54,-72,-97,-134,-189,1650387257,19
4904422,-11,-18,-31,-48,-74,-111,-165,1650387257,42
11075318,11,3,-8,-26,-51,-88,-143,1650387257,65
10899689,-32,-39,-52,-69,-95,-132,-186,1650387257,21
9083504,-18,-26,-38,-56,-82,-119,-174,1650387251,35
6933396,-32,-39,-52,-69,-95,-132,-186,1650387245,21
9512105,-27,-35,-47,-65,-90,-127,-182,1650387227,26
10291179,-16,-24,-36,-54,-79,-116,-171,1650387224,37
1302700,-19,-27,-39,-57,-82,-119,-174,1650387212,34
11295075,-13,-20,-33,-51,-76,-113,-168,1650387212,40
5978865,-36,-44,-56,-74,-99,-136,-191,1650387197,17
9415993,-21,-28,-41,-59,-84,-121,-176,1650387194,32
11137861,44,36,24,6,-18,-56,-110,1650387191,98
10037219,-11,-19,-31,-49,-75,-112,-166,1650387182,41
7573965,-32,-40,-52,-70,-96,-133,-188,1650387179,21
3796068,-35,-42,-55,-72,-98,-135,-189,1650387179,18
10995234,8,0,-11,-29,-54,-91,-146,1650387179,62
3550645,-36,-43,-56,-73,-99,-136,-191,1650387161,18
9453495,2,-5,-18,-35,-61,-98,-153,1650387158,55
5397490,-35,-43,-56,-73,-99,-136,-191,1650387443,18
9394822,-35,-43,-56,-73,-99,-136,-191,1650387428,18
10319806,7,0,-12,-29,-55,-92,-146,1650387425,61
293412,-22,-30,-42,-60,-85,-122,-177,1650387422,31
11177555,-12,-19,-32,-49,-75,-112,-166,1650387410,41
10548004,8,1,-11,-28,-54,-91,-145,1650387410,62
6144273,-35,-43,-56,-73,-99,-136,-191,1650387401,18
11277883,-30,-38,-50,-68,-93,-130,-185,1650387398,23
7290663,-33,-41,-53,-71,-96,-133,-188,1650387389,20
9974711,-34,-42,-54,-72,-98,-135,-189,1650387380,18
7234684,-28,-36,-49,-66,-92,-129,-183,1650387377,24
10741210,-34,-42,-54,-72,-98,-135,-189,1650387371,18
3247022,-24,-32,-45,-62,-88,-125,-179,1650387368,28
2538359,-37,-44,-57,-75,-100,-138,-192,1650387359,16
11086575,-24,-32,-45,-62,-88,-125,-180,1650387359,29
10234142,67,59,47,29,4,-33,-87,1650387359,120
7936567,-35,-42,-55,-73,-98,-135,-190,1650387344,18
2742732,-24,-31,-44,-61,-87,-124,-178,1650387344,29
11019670,3,-4,-16,-34,-60,-97,-152,1650387344,57
7510846,-35,-43,-55,-73,-98,-135,-190,1650387341,18
9747956,8,0,-11,-29,-55,-92,-146,1650387623,61
7671701,-27,-35,-47,-65,-90,-127,-182,1650387623,26
3339008,-30,-38,-50,-68,-93,-131,-185,1650387620,23
2112517,-25,-33,-45,-63,-89,-126,-180,1650387620,27
8016225,-17,-25,-37,-55,-80,-117,-172,1650387608,36
9115743,-30,-38,-50,-68,-93,-131,-185,1650387605,23
3922286,-29,-36,-49,-66,-92,-129,-183,1650387596,24
1815107,5,-2,-14,-32,-57,-94,-149,1650387590,59
1272835,-21,-28,-41,-58,-84,-121,-175,1650387590,32
9052195,-19,-26,-39,-56,-82,-119,-173,1650387587,34
1639250,-34,-42,-54,-72,-97,-134,-189,1650387587,19
5962181,-22,-30,-42,-60,-85,-123,-177,1650387575,31
9188541,-35,-42,-55,-72,-98,-135,-189,1650387563,18
8465836,-16,-24,-36,-54,-79,-116,-171,1650387563,37
5237045,-29,-36,-49,-66,-92,-129,-183,1650387563,24
3922197,-32,-39,-52,-69,-95,-132,-186,1650387557,21
1849082,-32,-39,-52,-69,-95,-132,-186,1650387557,21
8304647,-16,-24,-36,-54,-79,-116,-171,1650387554,37
1777703,-23,-30,-43,-60,-86,-123,-177,1650387554,30
11231967,54,47,34,17,-8,-45,-99,1650387542,108
4039087,-30,-37,-50,-68,-93,-130,-185,1650387806,23
8929387,-23,-30,-43,-60,-86,-123,-177,1650387785,30
3500897,-35,-42,-55,-72,-98,-135,-189,1650387785,18
5746013,-10,-17,-30,-48,-73,-110,-165,1650387773,43
3284059,-22,-30,-42,-60,-85,-122,-177,1650387770,31
11065341,-7,-14,-27,-44,-70,-107,-161,1650387770,46
8987111,-34,-41,-54,-71,-97,-134,-188,1650387761,19
898465,-34,-42,-54,-72,-98,-135,-189,1650387752,18
4190465,-38,-45,-58,-75,-101,-138,-192,1650387746,15
679644,-35,-42,-55,-72,-98,-135,-189,1650387740,18
4697780,-13,-21,-33,-51,-76,-113,-168,1650387740,40
9963583,-26,-33,-45,-63,-88,-125,-179,1650387722,27
6770429,-21,-29,-41,-58,-84,-121,-175,1650387722,32
9057145,-35,-43,-55,-72,-98,-135,-189,1650387719,18
3782069,-36,-43,-56,-73,-99,-136,-190,1650387707,17
4190465,-51,-59,-71,-89,-114,-151,-205,1650387692,1
6294611,-34,-42,-54,-72,-97,-134,-188,1650387689,18
1481120,-36,-43,-56,-73,-98,-135,-189,1650387689,17
7921115,27,19,7,-10,-35,-72,-126,1650387686,80
5347697,-35,-42,-54,-72,-97,-134,-188,1650387674,18
7694372,-22,-30,-42,-59,-85,-122,-176,1650387989,31
