5536738,-34,-41,-53,-70,-94,-128,-180,1650684675,16
11279763,93,86,74,58,34,0,-51,1650684675,144
4313743,-35,-42,-54,-70,-94,-129,-180,1650684657,15
10944245,-34,-41,-53,-69,-94,-128,-180,1650684657,16
8855830,-29,-36,-48,-65,-89,-123,-175,1650684642,21
8573499,-34,-41,-53,-69,-94,-128,-180,1650684642,16
2607509,-35,-42,-54,-70,-94,-129,-180,1650684642,15
10439436,22,15,3,-13,-37,-72,-123,1650684642,73
606914,-32,-39,-50,-67,-91,-126,-177,1650684621,19
4807038,-35,-42,-54,-70,-94,-129,-180,1650684621,15
9953820,-34,-42,-53,-70,-94,-129,-181,1650684789,16
6495738,-35,-42,-54,-71,-95,-130,-181,1650684789,15
3463420,-24,-31,-43,-59,-83,-118,-169,1650684789,26
6024555,-34,-41,-53,-69,-93,-128,-179,1650684786,16
5664703,-36,-43,-55,-71,-95,-130,-181,1650684780,14
1141853,-32,-39,-51,-67,-91,-126,-177,1650684765,18
6745804,-34,-41,-53,-69,-93,-128,-179,1650684756,16
6403034,-12,-19,-31,-47,-72,-106,-157,1650684753,38
11145881,47,40,28,12,-11,-46,-97,1650684753,98
6009012,-35,-42,-54,-70,-94,-129,-180,1650684741,15
5130574,-34,-41,-53,-70,-94,-129,-181,1650684741,16
1239446,-35,-42,-54,-71,-95,-130,-181,1650684741,15
9955416,-34,-41,-53,-70,-94,-129,-181,1650684723,16
5537067,-35,-42,-54,-70,-94,-129,-180,1650684720,15
11304550,49,42,30,14,-9,-44,-95,1650684720,100
11297968,243,236,224,208,184,149,98,1650684720,294
9046212,-26,-33,-45,-62,-86,-121,-172,1650684708,24
8641644,-33,-40,-52,-69,-93,-128,-179,1650684708,17
6067223,-25,-33,-44,-61,-85,-120,-171,1650684696,25
10669404,-14,-21,-33,-49,-73,-108,-160,1650684690,37
5940369,-20,-27,-39,-55,-79,-114,-165,1650684972,30
5417448,-34,-41,-53,-69,-93,-128,-179,1650684969,16
10952372,-21,-28,-40,-56,-80,-115,-166,1650684969,29
10312794,-34,-42,-53,-70,-94,-129,-180,1650684966,16
3022945,-37,-45,-56,-73,-97,-132,-183,1650684960,13
520752,-34,-41,-53,-69,-93,-128,-179,1650684939,16
2144381,-35,-42,-53,-70,-94,-129,-180,1650684939,15
1140158,-35,-42,-54,-70,-94,-129,-180,1650684936,15
9722276,-29,-36,-48,-64,-88,-123,-174,1650684924,21
6590327,-34,-41,-53,-69,-93,-128,-179,1650684924,16
5712877,-33,-40,-52,-68,-92,-127,-178,1650684924,17
4345354,-18,-25,-37,-53,-77,-112,-163,1650684924,32
2802068,-35,-42,-54,-70,-94,-129,-181,1650684906,16
7345892,-34,-41,-53,-70,-94,-129,-180,1650684903,16
2861339,-30,-37,-49,-66,-90,-125,-176,1650684894,20
7002270,-33,-40,-52,-68,-92,-127,-178,1650684891,17
4249021,-33,-40,-52,-69,-93,-128,-179,1650684891,17
10889309,-30,-37,-49,-65,-89,-124,-175,1650684891,20
5266463,-28,-36,-47,-64,-88,-123,-174,1650684873,22
11248219,11,3,-7,-24,-48,-83,-134,1650684873,62
2226866,-34,-41,-53,-69,-93,-128,-179,1650685155,16
9778547,-12,-19,-31,-48,-72,-106,-158,1650685137,38
7382083,-34,-41,-53,-69,-93,-128,-179,1650685137,16
10206656,-30,-37,-49,-66,-90,-125,-176,1650685137,20
10186713,-35,-42,-54,-71,-95,-130,-181,1650685134,15
9813415,-30,-37,-49,-65,-89,-124,-175,1650685122,20
11291341,-6,-13,-25,-42,-66,-101,-152,1650685101,44
10977253,-28,-35,-46,-63,-87,-122,-173,1650685101,23
1049881,-14,-21,-33,-49,-73,-108,-159,1650685101,36
812618,-33,-40,-52,-68,-92,-127,-178,1650685089,17
5349952,-34,-41,-53,-70,-94,-129,-180,1650685089,16
11303162,1,-5,-17,-33,-57,-92,-143,1650685089,52
10850565,8,0,-10,-27,-51,-86,-137,1650685089,59
9375696,-27,-34,-46,-63,-87,-121,-173,1650685071,23
10920222,-23,-30,-41,-58,-82,-117,-168,1650685071,28
9241303,-33,-41,-52,-69,-93,-128,-179,1650685068,17
310779,-29,-36,-48,-64,-88,-123,-174,1650685068,21
7777142,-34,-41,-53,-69,-93,-128,-179,1650685056,16
6179248,8,0,-10,-27,-51,-86,-137,1650685056,59
1801418,-21,-28,-40,-56,-80,-115,-166,1650685056,29
3272127,-28,-36,-47,-64,-88,-123,-174,1650685335,22
9876654,-1,-8,-19,-36,-60,-95,-146,1650685332,50
11125907,33,26,14,-1,-25,-60,-111,1650685332,84
11215349,19,12,0,-15,-39,-74,-125,1650685323,70
8916732,-26,-33,-44,-61,-85,-120,-171,1650685320,25
8474740,-36,-43,-54,-71,-95,-129,-180,1650685320,14
4925788,-34,-41,-52,-69,-93,-127,-178,1650685320,16
11275228,75,68,56,40,16,-18,-69,1650685320,126
10690857,-25,-32,-44,-61,-84,-119,-170,1650685320,25
837973,-30,-37,-49,-65,-89,-123,-174,1650685299,20
7001035,-35,-42,-53,-70,-94,-128,-179,1650685299,15
3673340,-36,-43,-54,-71,-95,-129,-180,1650685290,14
8070919,-34,-41,-52,-69,-93,-127,-178,1650685287,16
5119919,-35,-42,-54,-70,-94,-128,-179,1650685287,15
10910502,8,1,-10,-27,-50,-85,-136,1650685287,58
9813394,-30,-37,-49,-66,-89,-124,-175,1650685269,19
8569660,-33,-40,-51,-68,-92,-126,-177,1650685269,17
2594513,-34,-41,-52,-69,-92,-127,-178,1650685269,16
5941923,-33,-40,-51,-68,-92,-126,-177,1650685266,17
9975347,-19,-26,-38,-55,-78,-113,-164,1650685254,30
7317948,-31,-38,-50,-66,-90,-125,-176,1650685533,19
7156902,-34,-41,-52,-69,-93,-127,-178,1650685533,16
5882326,-33,-40,-51,-68,-92,-126,-177,1650685533,17
3581839,-34,-41,-52,-69,-93,-127,-178,1650685518,16
10777642,0,-7,-19,-35,-59,-94,-145,1650685518,50
9024888,-39,-46,-57,-74,-98,-132,-183,1650685506,11
9790798,-18,-25,-37,-53,-77,-112,-163,1650685500,32
9530886,-34,-41,-53,-69,-93,-128,-179,1650685500,16
11145662,-30,-37,-49,-65,-89,-124,-174,1650685500,20
2034330,-35,-42,-53,-70,-94,-128,-179,1650685497,15
11218209,-18,-25,-37,-53,-78,-112,-163,1650685485,32
6968353,-35,-42,-53,-70,-94,-129,-180,1650685467,16
11160183,51,44,32,16,-7,-42,-93,1650685467,102
5332402,-16,-23,-35,-52,-76,-111,-162,1650685464,34
4241881,-34,-41,-53,-69,-93,-128,-179,1650685464,16
3986501,-34,-41,-53,-70,-94,-129,-180,1650685464,16
2026041,-34,-41,-53,-69,-93,-128,-179,1650685464,16
11302848,20,13,1,-14,-38,-73,-124,1650685464,71
10721707,-24,-31,-43,-59,-83,-118,-169,1650685464,26
10793023,-35,-42,-54,-70,-94,-129,-180,1650685458,15
8953951,-36,-43,-55,-71,-95,-130,-181,1650685719,14
9305228,-35,-42,-54,-70,-94,-129,-180,1650685716,15
9295445,-11,-18,-30,-46,-70,-105,-156,1650685761,39
6507737,-34,-42,-53,-70,-94,-129,-180,1650685761,16
4471906,-33,-40,-52,-68,-92,-127,-178,1650685761,17
2556244,-34,-41,-53,-69,-93,-128,-179,1650685761,16
1701240,-20,-27,-39,-55,-79,-114,-165,1650685761,30
8872694,-34,-41,-53,-70,-94,-128,-180,1650685749,16
8609674,-33,-40,-52,-69,-93,-128,-179,1650685749,17
9890291,-21,-28,-40,-56,-80,-115,-166,1650685731,29
8273534,-33,-40,-52,-68,-92,-127,-178,1650685731,17
6059339,-21,-28,-40,-56,-80,-115,-166,1650685731,29
11267903,34,27,15,0,-24,-59,-110,1650685731,85
10701008,-34,-42,-53,-70,-94,-129,-180,1650685728,16
10617267,-33,-40,-52,-68,-92,-127,-178,1650685728,17
8953951,-36,-43,-55,-71,-95,-130,-181,1650685719,14
9305228,-35,-42,-54,-70,-94,-129,-180,1650685716,15
9539424,-25,-32,-44,-61,-85,-119,-171,1650685698,25
9270081,10,3,-8,-24,-48,-83,-134,1650685698,61
8188725,-34,-41,-53,-70,-94,-129,-180,1650685698,16
11304923,122,115,103,87,63,28,-22,1650685698,173
420178,-35,-42,-53,-70,-94,-129,-180,1650685695,16
113723,-35,-42,-53,-70,-94,-129,-180,1650685929,16
3405095,-32,-39,-51,-68,-92,-126,-178,1650685926,18
11107199,-34,-41,-53,-69,-93,-128,-178,1650685926,16
8008862,-36,-43,-55,-71,-95,-130,-181,1650685914,14
6310708,-16,-23,-35,-52,-76,-110,-162,1650685914,34
11144599,-21,-28,-40,-56,-80,-115,-166,1650685914,29
10901954,-33,-40,-52,-68,-92,-127,-178,1650685914,17
10112401,-30,-37,-48,-65,-89,-123,-174,1650685914,20
9710714,-19,-26,-38,-54,-78,-113,-164,1650685902,31
7219867,-33,-40,-52,-68,-92,-127,-177,1650685896,17
5586949,-35,-42,-53,-70,-94,-128,-179,1650685896,15
3804531,-35,-42,-54,-70,-94,-129,-180,1650685896,15
9517983,-31,-39,-50,-67,-91,-126,-177,1650685893,19
7301322,-34,-41,-53,-70,-94,-129,-180,1650685893,16
9114559,-33,-40,-51,-68,-92,-126,-177,1650686115,17
8878963,-33,-40,-51,-68,-92,-126,-177,1650686112,17
5802758,-36,-43,-55,-71,-95,-130,-180,1650686112,14
