2758691,-32,-38,-48,-63,-85,-116,-162,1651146258,13
7039041,-30,-36,-47,-62,-83,-115,-161,1651146255,14
8802510,-30,-36,-47,-62,-83,-115,-161,1651146246,14
4239598,-31,-38,-48,-63,-84,-116,-162,1651146243,13
5308650,-15,-22,-32,-47,-69,-100,-146,1651146240,29
3527339,-30,-37,-47,-62,-84,-115,-161,1651146240,14
2773638,-30,-36,-47,-62,-83,-115,-161,1651146237,14
2432567,-31,-38,-48,-63,-85,-116,-162,1651146231,13
4047151,-27,-34,-44,-59,-81,-112,-158,1651146228,17
10218602,-30,-36,-47,-62,-83,-115,-161,1651146228,14
5960312,-30,-36,-47,-62,-83,-115,-161,1651146219,14
11148757,-30,-36,-47,-62,-83,-115,-161,1651146216,14
8441406,-22,-29,-39,-54,-76,-107,-153,1651146213,22
4104076,-31,-37,-47,-62,-84,-115,-161,1651146213,14
6657651,-30,-36,-47,-62,-83,-115,-161,1651146210,14
9149031,-29,-35,-46,-61,-82,-114,-160,1651146204,15
3187414,-30,-36,-47,-62,-83,-115,-160,1651146198,14
8310506,-22,-28,-38,-53,-75,-106,-152,1651146195,23
6328040,-32,-38,-48,-63,-85,-116,-162,1651146192,13
8242655,-21,-28,-38,-53,-74,-106,-152,1651146189,23
6059478,-30,-36,-47,-62,-83,-114,-160,1651146444,14
6994493,-18,-25,-35,-50,-72,-103,-149,1651146441,26
9634889,-30,-36,-47,-62,-83,-114,-160,1651146438,14
511487,-1,-7,-18,-32,-54,-85,-131,1651146438,43
6538052,-30,-36,-47,-62,-83,-115,-160,1651146429,14
5508126,20,14,3,-11,-32,-63,-109,1651146429,65
2747274,-31,-37,-47,-62,-84,-115,-161,1651146429,14
10951260,0,-6,-16,-31,-53,-84,-130,1651146420,45
3635110,-22,-28,-39,-53,-75,-106,-152,1651146414,23
2502884,-31,-38,-48,-63,-85,-116,-162,1651146414,13
1199930,-30,-36,-47,-62,-83,-114,-160,1651146414,14
8764142,-21,-28,-38,-53,-74,-106,-152,1651146411,23
4305825,-30,-36,-47,-62,-83,-115,-160,1651146405,14
11307993,-30,-36,-47,-62,-83,-114,-160,1651146405,14
7148719,-30,-36,-47,-62,-83,-114,-160,1651146402,14
4077767,-31,-37,-48,-63,-84,-116,-161,1651146402,13
5235955,-30,-36,-47,-62,-83,-115,-160,1651146393,14
3225562,-27,-33,-44,-59,-80,-112,-157,1651146393,17
8563855,4,-1,-12,-26,-48,-79,-125,1651146390,49
11021088,20,14,3,-11,-32,-63,-109,1651146390,65
1727279,-30,-36,-47,-62,-83,-114,-160,1651146615,14
7295449,-21,-28,-38,-53,-74,-106,-151,1651146612,23
2596322,-30,-36,-47,-62,-83,-114,-160,1651146600,14
9031541,7,1,-9,-24,-45,-76,-122,1651146594,52
7479435,-30,-36,-47,-62,-83,-114,-160,1651146591,14
6556700,-30,-36,-47,-62,-83,-114,-160,1651146591,14
3692802,-31,-38,-48,-63,-85,-116,-162,1651146591,13
5199424,-30,-36,-47,-62,-83,-114,-160,1651146588,14
3306473,-26,-32,-43,-58,-79,-110,-156,1651146585,18
11285892,69,62,52,37,15,-15,-61,1651146585,114
5284320,-27,-33,-44,-59,-80,-111,-157,1651146582,17
4233452,-27,-33,-44,-59,-80,-111,-157,1651146579,17
4153996,-30,-36,-47,-62,-83,-114,-160,1651146576,14
9523423,4,-1,-12,-27,-48,-80,-125,1651146570,49
2929303,-30,-36,-47,-62,-83,-114,-160,1651146567,14
7292772,-33,-39,-50,-65,-86,-117,-163,1651146558,11
10728421,-15,-22,-32,-47,-68,-100,-145,1651146558,29
3015557,-15,-22,-32,-47,-68,-100,-145,1651146555,29
1323460,-30,-36,-47,-62,-83,-114,-160,1651146546,14
9445177,-20,-26,-37,-52,-73,-104,-150,1651146543,24
5828413,-30,-36,-47,-62,-83,-114,-160,1651146819,14
5975575,-30,-36,-47,-62,-83,-114,-160,1651146804,14
3935840,-30,-37,-47,-62,-84,-115,-161,1651146789,14
10360814,-8,-14,-25,-40,-61,-92,-138,1651146789,36
7960654,-24,-30,-40,-55,-77,-108,-154,1651146777,21
3340194,-31,-38,-48,-63,-85,-116,-162,1651146777,13
6210191,-33,-39,-50,-65,-86,-117,-163,1651146756,11
1709147,-28,-35,-45,-60,-81,-113,-158,1651146756,16
6658204,-30,-36,-47,-62,-83,-114,-160,1651146753,14
7172071,-24,-30,-41,-56,-77,-109,-154,1651146747,20
2206234,-30,-36,-47,-62,-83,-114,-160,1651146744,14
3340404,-32,-38,-48,-63,-85,-116,-162,1651146741,13
11307731,103,97,86,72,50,19,-26,1651146741,148
9365748,-12,-18,-28,-43,-65,-96,-142,1651146717,33
4912270,-23,-29,-40,-55,-76,-107,-153,1651146717,21
3125293,-31,-38,-48,-63,-85,-116,-162,1651146711,13
9266345,-30,-36,-47,-62,-83,-114,-160,1651146708,14
5242534,-30,-36,-47,-62,-83,-114,-160,1651146696,14
7148793,-29,-35,-46,-61,-82,-113,-159,1651146693,15
5152120,-15,-22,-32,-47,-68,-100,-146,1651146690,29
451366,-26,-32,-43,-58,-79,-110,-156,1651147035,18
11217466,-30,-37,-47,-62,-84,-115,-161,1651147017,14
11308847,36,30,20,5,-16,-47,-93,1651147008,82
11090197,8,2,-8,-22,-44,-75,-121,1651147008,53
8898848,-30,-36,-47,-62,-83,-115,-161,1651147002,14
4899046,-27,-33,-44,-58,-80,-111,-157,1651147002,17
9235299,-4,-10,-21,-35,-57,-88,-134,1651146978,41
7581660,-31,-37,-47,-62,-84,-115,-161,1651146969,14
5631973,-30,-36,-47,-62,-83,-114,-160,1651146969,14
10959876,-8,-14,-25,-40,-61,-92,-138,1651146963,36
3227682,-33,-39,-50,-65,-86,-117,-163,1651146954,11
11214939,63,57,46,31,10,-21,-66,1651146945,108
10777644,13,7,-3,-18,-39,-70,-116,1651146945,58
11309798,97,91,80,65,44,12,-33,1651146939,142
10697970,-28,-34,-45,-60,-81,-112,-158,1651146939,16
6542978,-29,-35,-46,-61,-82,-114,-159,1651146936,15
1463043,-31,-37,-47,-62,-84,-115,-161,1651146936,14
11133491,25,18,8,-6,-27,-59,-105,1651146933,70
10995252,-32,-38,-49,-64,-85,-116,-162,1651146933,12
9608578,-32,-39,-49,-64,-86,-117,-163,1651146924,12
9560320,-24,-30,-41,-56,-77,-109,-154,1651147224,20
7282524,-23,-29,-40,-54,-76,-107,-153,1651147221,21
7048430,-31,-37,-48,-62,-84,-115,-161,1651147218,13
2754218,-31,-37,-48,-63,-84,-116,-161,1651147215,13
11304786,48,42,31,16,-4,-36,-81,1651147206,93
6344460,-24,-30,-41,-56,-77,-109,-154,1651147203,20
988914,-30,-37,-47,-62,-84,-115,-161,1651147197,14
5921238,-27,-33,-44,-59,-80,-112,-158,1651147197,17
8143869,-31,-37,-48,-62,-84,-115,-161,1651147179,13
10213521,-9,-16,-26,-41,-63,-94,-140,1651147170,35
11217466,-29,-35,-46,-61,-82,-113,-159,1651147167,15
2111660,-31,-38,-48,-63,-85,-116,-162,1651147164,13
9451206,-26,-32,-43,-58,-79,-111,-157,1651147155,18
4448959,-27,-33,-44,-59,-80,-112,-158,1651147155,17
3445590,-30,-36,-47,-62,-83,-115,-161,1651147155,14
6346808,-22,-28,-39,-54,-75,-106,-153,1651147143,23
5157479,-24,-31,-41,-56,-78,-109,-155,1651147143,20
3456727,-30,-36,-47,-62,-83,-115,-161,1651147131,14
9778645,-27,-34,-44,-59,-81,-112,-158,1651147119,17
4513580,-31,-38,-48,-63,-85,-116,-162,1651147119,13
828799,-30,-37,-47,-62,-84,-115,-161,1651147428,14
11237874,82,75,65,50,28,-2,-48,1651147428,127
9814691,18,12,1,-12,-34,-65,-111,1651147416,63
8564307,7,1,-9,-24,-46,-77,-123,1651147416,52
7858507,-28,-35,-45,-60,-82,-113,-159,1651147392,16
4000476,-17,-23,-34,-49,-70,-102,-148,1651147389,27
5310725,-30,-37,-47,-62,-84,-115,-161,1651147377,14
11257227,15,8,-1,-16,-38,-69,-115,1651147371,60
11178647,22,16,5,-9,-31,-62,-108,1651147368,67
11304014,-24,-31,-41,-56,-78,-109,-155,1651147359,20
6400457,-30,-36,-47,-62,-83,-115,-161,1651147353,14
10576078,-15,-22,-32,-47,-69,-100,-146,1651147344,29
9207683,-27,-34,-44,-59,-81,-112,-158,1651147338,17
6876354,-24,-31,-41,-56,-78,-109,-155,1651147332,20
11095374,-19,-25,-36,-50,-72,-103,-149,1651147332,26
3652152,-32,-38,-48,-63,-85,-116,-162,1651147320,13
10230804,-1,-7,-18,-33,-54,-85,-131,1651147320,44
2343762,-30,-37,-47,-62,-84,-115,-161,1651147317,14
2336375,-32,-38,-49,-64,-85,-117,-163,1651147305,12
5936641,-30,-36,-47,-62,-84,-115,-161,1651147299,14
8363751,-29,-35,-46,-61,-82,-114,-160,1651147620,16
3631707,-18,-24,-35,-50,-71,-103,-149,1651147614,27
10642786,-31,-37,-48,-63,-84,-116,-162,1651147614,14
450077,-30,-36,-47,-62,-83,-115,-161,1651147611,14
8170433,-21,-28,-38,-53,-75,-106,-152,1651147602,23
10943295,14,8,-2,-17,-38,-70,-116,1651147596,59
8351370,-30,-37,-47,-62,-84,-115,-161,1651147575,14
7232241,-32,-39,-49,-64,-86,-117,-163,1651147566,12
2253375,-32,-38,-49,-63,-85,-116,-162,1651147557,13
6303574,-31,-37,-47,-62,-84,-115,-161,1651147554,14
3821894,-30,-37,-47,-62,-84,-115,-161,1651147551,14
