9377311,-37,-45,-58,-76,-102,-141,-197,1649991728,16
10882497,-19,-27,-40,-58,-84,-123,-179,1649991725,34
7687133,-31,-39,-52,-70,-96,-134,-190,1649991719,23
264687,36,28,15,-2,-29,-67,-123,1649991719,90
11013818,45,37,24,6,-19,-58,-114,1649991719,99
4365369,-31,-39,-51,-70,-96,-134,-190,1649991707,23
7949115,-33,-41,-54,-72,-98,-136,-192,1649991698,21
6730446,-37,-45,-58,-76,-102,-141,-197,1649991695,16
509521,-11,-19,-32,-50,-76,-114,-170,1649991686,43
376844,-24,-32,-45,-63,-89,-127,-183,1649991686,30
2070542,-32,-39,-52,-70,-97,-135,-191,1649991686,22
4101167,-32,-40,-53,-71,-97,-135,-191,1649991674,22
2133807,-39,-47,-60,-78,-104,-142,-198,1649991662,15
9849206,-30,-38,-51,-69,-95,-133,-189,1649991653,24
9316217,-33,-41,-54,-72,-98,-136,-192,1649991653,21
623551,-10,-18,-31,-49,-75,-113,-170,1649991653,44
4954986,-36,-44,-57,-75,-101,-139,-195,1649991653,18
145618,-35,-42,-55,-73,-100,-138,-194,1649991653,19
10497429,-35,-43,-56,-74,-100,-138,-194,1649991653,19
8834464,-37,-45,-58,-76,-102,-140,-195,1649991641,16
11287717,69,61,48,30,4,-33,-89,1649991902,124
7949115,-30,-38,-51,-69,-95,-133,-189,1649991890,24
318397,-37,-44,-57,-75,-101,-139,-195,1649991890,17
2517887,-35,-43,-56,-74,-100,-138,-194,1649991890,19
10042286,-26,-34,-47,-65,-91,-130,-186,1649991890,27
6483066,-37,-45,-58,-76,-102,-141,-197,1649991872,16
4804783,-33,-41,-54,-72,-98,-136,-192,1649991869,21
1021043,-33,-41,-54,-72,-98,-136,-192,1649991869,21
9077936,-32,-40,-53,-71,-97,-136,-192,1649991866,21
397162,-37,-45,-58,-76,-102,-140,-196,1649991854,17
8761660,-29,-36,-49,-67,-94,-132,-188,1649991851,25
2903116,-34,-42,-55,-73,-99,-137,-193,1649991851,20
7813630,-31,-39,-52,-70,-96,-134,-190,1649991839,23
5279638,-32,-40,-52,-70,-97,-135,-191,1649991839,22
2563129,-35,-43,-56,-74,-100,-138,-194,1649991839,19
1214299,-24,-32,-45,-63,-90,-128,-184,1649991839,30
10753815,-17,-25,-38,-56,-82,-121,-177,1649991839,37
10073905,-16,-24,-37,-55,-82,-120,-176,1649991839,37
4670085,-38,-45,-58,-76,-103,-141,-198,1649991827,16
9282109,-12,-20,-33,-51,-77,-115,-171,1649991818,42
11300581,33,25,12,-5,-32,-70,-126,1649992073,87
8304759,-24,-32,-45,-63,-90,-128,-185,1649992067,30
5366390,-35,-43,-55,-73,-100,-138,-194,1649992067,19
4498914,42,34,21,3,-23,-61,-118,1649992067,97
406277,-27,-35,-48,-66,-93,-131,-187,1649992067,27
11080656,-33,-41,-53,-72,-98,-136,-192,1649992067,21
10111887,-35,-42,-55,-73,-100,-138,-194,1649992067,19
6737375,-34,-42,-55,-73,-99,-137,-193,1649992055,20
3951243,-37,-45,-58,-76,-102,-141,-197,1649992055,17
1816861,-27,-35,-48,-66,-92,-130,-186,1649992055,27
10012615,-27,-35,-48,-66,-92,-130,-186,1649992055,27
6518996,-33,-41,-54,-72,-98,-136,-192,1649992034,21
11069378,3,-4,-17,-35,-62,-100,-156,1649992022,58
10738583,17,10,-2,-20,-47,-85,-141,1649992022,72
4069110,-37,-45,-58,-76,-102,-141,-197,1649992010,17
